"APIVrs: 1.01.03"
"DataVrs: 2021:10:13 22:57:14.023"
"Expression: bacterial infection"
"NStudiesAvail: 392193"
"NStudiesFound: 7653"
"MinRank: 5001"
"MaxRank: 6000"
"NStudiesReturned: 1000"
"Field Names: OverallStatus,BriefSummary,Condition,HealthyVolunteers,StudyType,StartDate,CompletionDate,InterventionName,InterventionType,Phase,Gender,MaximumAge,MinimumAge,DesignPrimaryPurpose,DesignInterventionModel,LocationCountry,DesignAllocation,EnrollmentCount,EventGroupDeathsNumAffected,EventGroupSeriousNumAffected"

"Rank","OverallStatus","BriefSummary","Condition","HealthyVolunteers","StudyType","StartDate","CompletionDate","InterventionName","InterventionType","Phase","Gender","MaximumAge","MinimumAge","DesignPrimaryPurpose","DesignInterventionModel","LocationCountry","DesignAllocation","EnrollmentCount","EventGroupDeathsNumAffected","EventGroupSeriousNumAffected"
5120,"Completed","The efficacy and immunogenicity of enteric vaccines have generally been found to be lower in children in the developed than in the developing countries. This has been observed with vaccines against cholera rotavirus, ETEC and typhoid vaccines. There are a number of factors that may contribute to such differences in vaccine ""take rates"" in children, e.g. breast feeding and nutritional status of the children might influence their immunogenicity and efficacy. Thus, breast feeding of newborn and young infants may adversely influence the immune response to vaccination, which might have more pronounced effect in developing than in developed countries. Breastfeeding has also been shown to interfere with the serum immune responses to rotavirus vaccine although this effect could be overcome by administering three rather than one dose of the oral rotavirus vaccine. Our recent study of Dukoral in Bangladeshi children aged 18 months or younger has shown that the response rates and the magnitude of responses improved when breast milk was temporarily withheld . Thus, administration of vaccines may have to be adjusted when given to breast fed children. Another factor that may affect the immunogenicity is the effect of zinc. Previous studies have shown that zinc enhances the immune response to cholera vaccine in participants > 2 years of age , a recent study also observed a similar effect in infants.||In this research project, we plan to study a number of different factors that might influence the immunogenicity of the two licensed oral model vaccines, specifically the inactivated killed oral cholera vaccine, Dukoral, and the live oral typhoid vaccine, Ty21a. We will also identify strategies that might improve the immunogenicity of the vaccines. The main objective of our study is to identify immunization regimens that may improve the immunogenicity of the vaccines in young children, which could be subsequently in field trials in Bangladesh and other developing countries. Specifically, we will determine if: (i) interventions identified to enhance immune responses to Dukoral, including zinc supplementation, could also enhance the immune responses to Ty21a; (ii) these two vaccines are able to induce both acute and memory B and T cell responses, (iii) treatment with antiparasitic drugs prior to immunization could modulate the immune responses to cholera and typhoid vaccines; and (iv) examine if arsenic exerts a suppressive effect on the immunogenicity of these vaccines.","Cholera|Typhoid","Accepts Healthy Volunteers","Interventional","February 2008","December 2010","Placebo|Placebo|Control|Zinc Sulphate|Albendazole and Secnidazole|Arsenic","Drug|Drug|Other|Drug|Drug|Other","Phase 1|Phase 2","All","45 Years","1 Year","Basic Science","Factorial Assignment","Bangladesh","Randomized","1016",,
5121,"Completed","Primary objective:||To demonstrate the non inferiority between REVAXIS® and DT Polio® when given as a second booster to healthy 6 year-old children .||Secondary objectives:||Additional immunogenicity assessments.|To describe the safety profile of a single dose of REVAXIS® or DT-Polio®","Diphtheria|Tetanus|Poliomyelitis","Accepts Healthy Volunteers","Interventional","February 2007","January 2008","REVAXIS®|DT-Polio®","Biological|Biological","Phase 3","All","6 Years","6 Years","Prevention","Parallel Assignment","France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France|France","Randomized","760",,
5122,"Completed","The purpose of this study is to evaluate immunogenicity by measuring the seroprotection rate against diphtheria and tetanus at 28 days after vaccination with BR-TD-1001 and Td-pur-inj.","Diphtheria|Tetanus","Accepts Healthy Volunteers","Interventional","October 20, 2016","April 28, 2017","BR-TD-1001|Td-pur inj","Biological|Biological","Phase 3","All","12 Years","10 Years","Prevention","Parallel Assignment","Korea, Republic of|Korea, Republic of|Korea, Republic of|Korea, Republic of|Korea, Republic of|Korea, Republic of|Korea, Republic of|Korea, Republic of|Korea, Republic of","Randomized","218",,
5123,"Completed","Many plasma donation centers have Tetanus immunization programs that are implemented in order to collect plasma with high levels of tetanus antibodies. The immunization program requires participants to receive multiple tetanus vaccinations over a period of time with the goal of hyper-immunizing them to tetanus. Their antibody-rich plasma is then used to manufacture a tetanus immunoglobulin product which helps with the prophylaxis and treatment of tetanus disease.||The Tetanus vaccine previously used for these programs is no longer being manufactured. Therefore, we must evaluate the safety and efficacy of a different vaccine when used for this purpose. The only other FDA approved Tetanus vaccines currently available for adults in the US are combination vaccines that also immunize against Diphtheria and/or Pertussis.||In this study, the investigators will evaluate two vaccines that are combinations of Tetanus and Diphtheria (Td). Investigators will not evaluate any vaccines containing Pertussis antigen. The vaccines to be evaluated are manufactured by MassBiologics and Sanofi Pasteur (Tenivac).||The package insert for these vaccines indicates they should be administered to previously vaccinated people once every 10 years. However, this study will evaluate whether they are safe and effective for dosing every 90 days.||The investigators hypothesize that at least 25% of study subjects will have a positive response to at least one of the five planned doses. Each vaccine will be evaluated separately.","Healthy","Accepts Healthy Volunteers","Interventional","August 22, 2016","July 29, 2019","Tetanus and Diphtheria (Td) Vaccine","Biological","Phase 1","All","69 Years","18 Years","Basic Science","Parallel Assignment","United States|United States|United States|United States","Randomized","300",,
5124,"Completed","To compare the seroprotection rates and booster responses to Canadian-manufactured Tetanus and Diphtheria Toxoids Adsorbed vaccine to the seroprotection rates and booster responses to the US-manufactured Tetanus and Diphtheria Toxoids Adsorbed vaccine when administered to subjects ≥ 60 years of age.||To compare the post-vaccination geometric mean titers of antibody (GMTs) to Canadian manufactured Tetanus and Diphtheria Toxoids Adsorbed vaccine to the post-vaccination GMTs to the US manufactured Tetanus and Diphtheria Toxoids Adsorbed vaccine when administered to subjects ≥ 60 years of age.","Diphtheria|Tetanus","Accepts Healthy Volunteers","Interventional","May 2004","July 2005","Tetanus and Diphtheria Toxoids Adsorbed (Td) Vaccine|Tetanus and Diphtheria Toxoids Adsorbed (Td) Vaccine","Biological|Biological","Phase 4","All","60 Years","11 Years","Prevention","Parallel Assignment","United States|United States","Randomized","3651",,"58|44"
5125,"Completed","The purpose of this study is to determine the effectiveness of Adacel against pertussis disease in infants < 2 months when administered during pregnancy following the current Advisory Committee on Immunization Practices (ACIP) recommendations, i.e., from 27 to 36 weeks of gestation, and 14 days or more before delivery.","Pertussis (Whooping Cough)","Accepts Healthy Volunteers","Observational","June 2, 2021","October 4, 2021","Not applicable / dataset analysis","Other",,"All","2 Months",,,,"France",,"462",,
5126,"Recruiting","Since 2002, Whooping cough surveillance in pediatric private practice has been set up in France. The results of the first years, 2002-2006, have confirmed the effectiveness of the Pertussis whole-cell (Pw) vaccine and in particular the duration of protection of 9/10 years. After evaluating cases in children vaccinated with Pw vaccines, the study aims today to analyze cases in children vaccinated with Pertussis acellular (Pa) vaccines used since 2002/2003 and to assess, on an outpatient basis, the impact of new vaccine recommendations in France (in 2013, introduction of a 2 + 1 schedule - 8 weeks, 4 months and a 11-month recall - and a 6-year recall, and in 2014, update in the recommendations of exams to be prescribed based on the child's age and vaccination status).","Pertussis/Whooping Cough|Children, Only|Ambulatory",,"Observational","January 1, 2002","January 1, 2025","non interventionnal study","Other",,"All","18 Years",,,,"France",,"874",,
5127,"Active, not recruiting","This is a phase 1 study to evaluate the safety and immunogenicity of the semisynthetic saponin adjuvant TQL1055 administered in combination with an acellular pertussis vaccine.","Pertussis","Accepts Healthy Volunteers","Interventional","April 6, 2021","September 2022","TQL1055|Acellular pertussis vaccine","Other|Biological","Phase 1","All","50 Years","18 Years","Prevention","Sequential Assignment","Australia","Randomized","60",,
5128,"Completed","Recruitment of individuals primed during childhood with TdaP (tetanus, diphtheria , acellular pertussis) vaccine, and administration of an Adacel booster with blood sample collection at various time points before and after vaccination.||Collection of blood sample volumes will be large enough to allow assessment and comparison of multiple assays that evaluate cell-mediated immune (CMI) responses and other biomarkers following the administration of pertussis vaccinations. The ultimate objective would be to utilize these validated assays for evaluation of pertussis clinical trial results or development of new pertussis vaccine formulations.","Pertussis","Accepts Healthy Volunteers","Interventional","July 12, 2017","September 20, 2017","Adacel®","Biological","Phase 4","All",,"17 Years","Prevention","Single Group Assignment","Canada","N/A","10",,
5129,"Enrolling by invitation","In July 2015-November 2016, a phase II/III randomized, observer-blind,controlled study of two acellular Pertussis vaccines (aP standalone and TdaP combined vaccines) manufactured by BioNet-Asia Co., Ltd. (Bionet) and chemically-detoxified Adacel Tdap vaccine was conducted in Bangkok, Thailand in healthy participants aged 12-17 years (Protocol No. TDA202; http://clinicaltrials.in.th;Study ID:TCTR20150703002). A total of 450 participants were enrolled into the study at 2 study sites (Site No.1:Faculty of Medicine Siriraj Hospital; Site No.2:Vaccine Trial Centre (VTC), Faculty of Tropical Medicine, Mahidol University) with equal number of 225 participants enrolled at each study site. During the study, the participants had been randomized in a 1:1:1 ratio to received intramuscularly a booster dose (0.5 mL) of the study vaccines.||This is further follow-up from TDA202 clinical trial, which was completed on 29 November 2016. Target population for this study is the group of participants who had received one dose of one of the three study vaccines in the TDA202 trial at site VTC and who had completed the study follow-up at 1-year after vaccination (223 subjects).||In this current study, the long-term persistence of pertussis antibodies induced by a booster dose of recombinant acellular Pertussis based vaccines (Pertagen and Boostagen) manufactured by Bionet will be evaluated and compared to the conventional chemically-inactivated Tdap vaccine (Adacel) at 5 years after previously immunized in the TDA202 study.","Pertussis","Accepts Healthy Volunteers","Observational","August 24, 2020","December 31, 2021","Biological/Vaccine: Pertagen (aP BioNet)|Biological/Vaccine: Boostagen (TdaP BioNet)|Biological/Vaccine: Adacel","Biological|Biological|Biological",,"All",,,,,"Thailand",,"150",,
5130,"Completed","Implementation of organizational adjustments can enhance involvement of healthcare teams in carrying out flu and pertussis vaccinations, and optimizing access to vaccines for women and their families. Pertussis vaccination of pregnant women is envisaged by the French Health Autority, considering that, given international experiences, vaccination during the second trimester of pregnancy is safe, effective, and would aim to protect babies during the first months of their life. Before considering such a recommendation in France, the acceptability of this strategy by pregnant women and health professionals must be considered.","Pertussis Vaccine|Healthcare Worker Patient Transmission|Pregnant Women|Influenza Vaccination","Accepts Healthy Volunteers","Observational","May 3, 2019","March 30, 2020","questionnaire","Other",,"All",,"19 Years",,,"France|France|France|France",,"480",,
5131,"Completed","In July 2015-November 2016, a phase II/III randomized, observer-blind,controlled study of two acellular Pertussis vaccines (aP standalone and TdaP combined vaccined) manufactured by BioNet-Asia Co., Ltd. (Bionet) and chemically-detoxified Adacel Tdap vaccine was conducted in Bangkok, Thailand in healthy subjects aged 12-17 years (Protocol No. TDA202; http://clinicaltrials.in.th; Study ID:TCTR20150703002). A total of 450 subjects were enrolled into the study at 2 study sites (Site No.1:Faculty of Medicine Siriraj Hospital; Site No.2:Vaccine Trial Centre (VTC), Faculty of Tropical Medicine, Mahidol University) with equal number of 225 subjects enrolled at each study site. During the study, the subjects had been randomized in a 1:1:1 ratio to received intramuscularly a booster dose (0.5 mL) of the study vaccines.||In this current study, persistence of pertussis antibodies induced by a booster dose of recombinant acellular Pertussis based vaccines (Pertagen and Boostagen) manufactured by Bionet will be evaluated and compared to the conventional chemically-detoxified Tdap vaccine (Adacel) at 2 years after previously immunized in the TDA202 study.","Pertussis","Accepts Healthy Volunteers","Observational","June 20, 2017","July 31, 2017","Pertagen (aP BioNet)|Boostagen (TdaP BioNet)|Adacel","Biological|Biological|Biological",,"All",,,,,"Thailand|Thailand",,"180",,
5132,"Completed","In July 2015-November 2016, a phase II/III randomized, observer-blind,controlled study of two acellular Pertussis vaccines (aP standalone and TdaP combined vaccined) manufactured by BioNet-Asia Co., Ltd. (Bionet) and chemically-detoxified Adacel Tdap vaccine was conducted in Bangkok, Thailand in healthy subjects aged 12-17 years (Protocol No. TDA202; http://clinicaltrials.in.th;Study ID:TCTR20150703002). A total of 450 subjects were enrolled into the study at 2 study sites (Site No.1:Faculty of Medicine Siriraj Hospital; Site No.2:Vaccine Trial Centre (VTC), Faculty of Tropical Medicine, Mahidol University) with equal number of 225 subjects enrolled at each study site. During the study, the subjects had been randomized in a 1:1:1 ratio to received intramuscularly a booster dose (0.5 mL) of the study vaccines.||This is further follow-up from TDA202 clinical trial, which was completed on 29 November 2016. Target population for this study is the group of subjects who had received one dose of one of the three study vaccines in the TDA202 trial at site VTC and who had completed the study follow-up at 1-year after vaccination (223 subjects).||In this current study, the long-term persistence of pertussis antibodies induced by a booster dose of recombinant acellular Pertussis based vaccines (Pertagen and Boostagen) manufactured by Bionet will be evaluated and compared to the conventional chemically-detoxified Tdap vaccine (Adacel) at 3 years after previously immunized in the TDA202 study.","Pertussis","Accepts Healthy Volunteers","Observational","June 26, 2018","August 27, 2018","Pertagen (aP BioNet)|Boostagen (TDaP BioNet)|Adacel","Biological|Biological|Biological",,"All",,,,,"Thailand",,"181",,
5133,"Completed","This study evaluated the seroprevalence of Bordetella pertussis antibodies and anti-pertussis antibody response after a single dose of reduced-antigen, combined diphtheria, tetanus, and acellular pertussis vaccine (Tdap) in pregnant Thai women.||All seronegative participants received Tdap, while seropositive participants were equally randomized into 2 groups. Half of seropositive participants received Tdap and the other half received tetanus-diphtheria (Td) as standard protocol.","Pertussis|Pregnancy Related","Accepts Healthy Volunteers","Interventional","May 9, 2018","April 13, 2019","Tdap vaccine","Biological","Early Phase 1","Female",,"18 Years","Prevention","Parallel Assignment","Thailand","Randomized","129","0|0","0|0"
5134,"Completed","This study focus on the genetic changes of B. pertussis clinical isolates. For this panels of B. pertussis isolates has been collected during four periods in different European countries.","Bordetella Pertussis, Whooping Cough","No","Observational","October 12, 2015","December 31, 2016","Strain isolation from the nasopharynx","Other",,"All",,,,,"Finland",,"265",,
5135,"Completed","The study is a Phase I, first in human, monocenter study, aiming at assessing the safety and immunogenicity of a genetically detoxified pertussis toxin (PT) when administered via the cutaneous route with Viaskin patches to healthy volunteers at 2 different doses of 25 mcg or 50 mcg PT protein compared to Viaskin placebo.||Two cohorts of 30 subjects will be successively enrolled. Safety of the product will be assessed throughout the 10-week study and its immunogenicity will be assessed at regular intervals with collection of blood samples for immunological analyses.||Four weeks after the second Viaskin application (at Day 42 of the study), all subjects will receive a dose of diphtheria-tetanus-pertussis vaccine (Boostrix® dTpa) to ensure the optimal recall of their immunity against pertussis.","Whooping Cough","Accepts Healthy Volunteers","Interventional","September 5, 2016","April 25, 2018","Viaskin PT 25 mcg|Viaskin PT 50 mcg|Viaskin PT Placebo|Boostrix™","Biological|Biological|Biological|Biological","Phase 1","All","40 Years","18 Years","Other","Parallel Assignment","Switzerland","Randomized","102",,
5136,"Completed","This is a phase II, randomized double-center, and observer-blind controlled pilot vaccine trial in 11 to 15 years old healthy subjects to assess the immunogenicity of the genetically detoxified pertussis toxin (rPT) included in a novel acellular pertussis vaccine (Pertagen®) manufactured by BioNet-Asia when delivered by the intramuscular route to adolescents previously primed and boosted with chemically-detoxified PT, along with Td-pur® and in comparison with that of Boostrix® dTpa.||At Day 0, eligible volunteers will undergo a venous bleed for the determination of baseline values and enter the randomization scheme, being allocated to one of two groups: A (Pertagen® + Td-pur®), B (Boostrix® dTpa).||Randomized participants will receive one dose of Pertagen® and Td-pur® (Group A) or 1 dose of Boostrix® dTpa (Group B) by intramuscular injection in the deltoid. All subjects will be observed in the Plateforme de Recherché Pédiatrique for 30 minutes after immunization.||Post-immunization local and systemic reactions will be followed up for 7 days after immunization. Adverse events will be followed for 28 days after immunization.||At Day 28, a second visit (study end visit) will take place for safety evaluation and blood draw for immunogenicity evaluation.||Blood draws performed on Day 0 (Baseline) and Day 28 will be used to evaluate immune response to study vaccines.||The primary statistical analysis will be performed with visit 2 (Day 28) data to compare the immunogenicity and safety of one dose of Pertagen®, given simultaneously with Td-pur®, to those elicited by Boostrix® dTpa.","Pertussis","Accepts Healthy Volunteers","Interventional","October 27, 2016","March 9, 2017","Pertagen® aP + Td-pur®|Boostrix® dTpa","Biological|Biological","Phase 2","All","15 Years","11 Years","Prevention","Parallel Assignment","Switzerland","Randomized","60",,
5137,"Unknown status","This study has three purposes:||To investigate whether the immune response to pertussis is increased when TDaP-IPV is given together with BCG vaccine, compared to when it is given alone.||To investigate whether BCG vaccination modulates the immune response to non vaccine target antigens (i.e., antigens/pathogens not used in the vaccine itself).||To investigate whether TDaP-IPV vaccination modulates the immune response to non vaccine target antigens.","Whooping Cough","Accepts Healthy Volunteers","Interventional","January 2015","April 2017","BCG vaccine (SSI)|TDaP-IPV vaccine","Biological|Biological","Phase 4","Female","55 Years","18 Years","Basic Science","Parallel Assignment","Netherlands","Randomized","75",,
5138,"Completed","The purpose of this study is to evaluate the persistence of immune response against the three pertussis antigens (anti- pertussis toxoid (PT), anti-filamentous hemagglutinin (FHA) and anti-pertactin (PRN)) in subjects who received a booster dose of either aP or Tdap study vaccines or Boostrix® during V113_01 study.||There was only one Clinic Visit at day 1. Eligible subjects went undergo a single blood draw after which they were observed for approximately 15 minutes. Approximately 10.0 mL of blood was withdrawn.||No vaccine was administered and no safety data was collected in this study.","Pertussis","Accepts Healthy Volunteers","Interventional","April 2015","June 2015","aP booster|TdaP booster|Licensed TdaP booster (Boostrix®)","Biological|Biological|Biological","Phase 1","All","43 Years","18 Years",,"Parallel Assignment","Belgium","Randomized","315",,"0|0|0|0|0|0|0|0|0|0"
5139,"Unknown status","The objective in this observational cohort study of young adults sampled at three intervals during the academic year is to ascertain if there is carriage of B. pertussis in asymptomatic individuals. We hypothesize that in asymptomatic college students there is no carriage of B. pertussis detectable by polymerase chain reaction (PCR) assay.","Carriage of Bordetella Pertussis","Accepts Healthy Volunteers","Observational","October 2014","August 2015",,,,"All",,"18 Years",,,"United States",,"150",,
5140,"Completed","The purpose of this observational study is to evaluate the safety of Tetanus Toxoid Reduced Diphtheria, Toxoid, and Acelluar Pertussis Vaccine (Tdap) in pregnant women at ≥ 20 weeks 0 days gestation receiving Tdap as part of standard practice. Prior Tdap/Td/TT history will be verified by medical record review when possible. There will be an emphasis on enrolling women who have received Tdap before the current pregnancy, to the greatest extent possible. Non-pregnant women who are receiving their initial Tdap will also be recruited.||Injection-site (local) and systemic reaction data will be assessed on the vaccination day and during the 7 days following vaccination using either identical web-based or paper diaries, depending on the preference of the study participant.||Pregnant women will be followed until delivery with comprehensive obstetric and neonatal outcomes obtained from review of the electronic medical record.","Pertussis","Accepts Healthy Volunteers","Observational","May 2014","December 18, 2017","TDAP","Biological",,"Female","45 Years","18 Years",,,"United States|United States",,"375",,
5141,"Completed","Due to an unexpectedly high number of infant deaths from whooping cough in 2012, the Department of Health acted to protect newborns between birth and completion of primary immunisations, the period with greatest risk of disease.||Vaccination of pregnant women with whooping cough vaccine in the third trimester of pregnancy was instigated nationally, so that antibodies produced by the Mum would cross the placenta to the unborn child, giving them passive protection at the most vulnerable time. This antibody transfer has been known for some time but has not been compared between the two whooping cough vaccines being used in pregnancy. Any effect the raised antibody might have on infant responses to the vaccines given in the first few months of life has also not been measured. This is particularly important as the infant immunisations include some of the same components as the whooping cough vaccines, which include diphtheria, tetanus and polio. Previous studies have shown that high levels of antibody prior to vaccination may affect subsequent antibody responses. It is therefore important to assess whether administration of the whooping cough vaccine in pregnancy adversely affects the protection afforded by the infant vaccines, particularly to those which are similar, namely tetanus and diphtheria as well as meningitis C and Hib vaccines which include diptheria and tetanus components in their structures. This study will assess immune responses of mothers and their babies (~200 pairs) to their vaccinations and will allow the comparison of two whooping cough vaccines being used in pregnancy. This will be done by taking small amounts of blood, which is the only way to measure antibody levels (the proxy of the immune response), before and after the vaccinations. A group of unvaccinated women and their babies (50 pairs) will also be recruited to allow comparison of their immune responses.","Responses to Infant Immunisations","Accepts Healthy Volunteers","Interventional","October 2014","December 2017","Repevax|Boostrix-IPV","Drug|Drug","Phase 4","All","45 Years","16 Years","Prevention","Parallel Assignment","United Kingdom|United Kingdom|United Kingdom","Randomized","366",,
5142,"Completed","The purpose of this Registry is to detect and describe any abnormal pregnancy outcomes, including teratogenicity, in females intentionally or unintentionally exposed to Boostrix during their pregnancies in the US. The Registry requires voluntary, prospective reporting of eligible pregnancies by patients and health care providers (HCPs). Data such as vaccination with Boostrix during pregnancy or within 28 days preceding conception, potential confounding factors (such as exposure to other medications) and information related to the outcome of the pregnancy will be collected prospectively","Pertussis","Accepts Healthy Volunteers","Observational","March 31, 2014","August 2, 2019","Data collection","Other",,"Female","64 Years","12 Years",,,"United States",,"1517","3|6","3|1"
5143,"Completed","This study aims to establish an effective method to inform parents or close relatives of newborns about the risk of pertussis transmission to newborns and the advantages offered by the cocooning strategy (vaccinating those who are in close contact with the newborn) by assessing the factors that affect the parents' decision-making to accept pertussis immunisation.","Pertussis","Accepts Healthy Volunteers","Observational","January 2015","February 2016","Web-based survey questionnaire","Other",,"All",,"18 Years",,,"Italy|Italy|Italy|Italy|Spain|Spain|Spain|Spain|Spain",,"676",,
5144,"Completed","Despite good vaccination coverage, included in national immunization programs in developed countries, the number of reported pertussis cases is rising, also in very young infants. Current immunization strategies fail to protect infants too young to be immunized with the licensed vaccine. Different strategies are possible to close the gap of susceptibility between the loss of maternal antibodies and protection by vaccination. The main aim of the present study is to measure the influence of an adult pertussis booster in pregnant women, on the titer and duration of maternal antibodies in their infants. Early humoral immunity will be assessed and the influence on vaccine response of the infant measured. The present study offers the opportunity to have new insights in neonatal immunological mechanisms against pertussis and a better understanding in strategies to protect infants against pertussis.","Pertussis|Pregnancy","Accepts Healthy Volunteers","Interventional","February 2012","December 2016","Pertussis vaccine","Biological","Phase 4","Female","40 Years","18 Years","Prevention","Parallel Assignment","Belgium|Vietnam","Non-Randomized","99",,
5145,"Completed","This study evaluates whether offering Tetanus, diphteria and acellular pertussis (Tdap) vaccine to caregivers of newborn infants during pediatric well child visits increase the caregivers' vaccination rates.","Pertussis|Vaccination","Accepts Healthy Volunteers","Observational","June 2010","June 2011","Survey","Other",,"All","64 Years","18 Years",,,"United States",,"102",,
5146,"Completed","The purpose of this cohort study is to determine vaccine-specific rates of pertussis disease during the period of the study, among Wisconsin residents younger than 60 months of age (the Surveillance Population), and to descriptively compare the proportion of such persons vaccinated with Pentacel® vaccine who acquire pertussis disease to the proportion of such persons vaccinated with any other Diphtheria and Tetanus Toxoids and Acellular Pertussis (DTaP) vaccine who acquire pertussis disease.||Primary Objective:||To determine the rates and relative risk of pertussis disease among Surveillance Population members who have received Pentacel vaccine or another pertussis vaccine.","Pertussis","Accepts Healthy Volunteers","Observational","February 8, 2010","December 30, 2014","Pentacel® (DTaP-IPV/Hib)|Other Pertussis Vaccines","Biological|Biological",,"All","59 Months",,,,"United States|United States",,"1195",,
5147,"Completed","The purpose of this study is to assess whether immunization against pertussis in the mid third trimester of pregnancy provides passive protection to the infant by transfer of IgG transplacentally and by transfer of secretory IgA (and possibly IgG) in breast milk, sufficient to protect the infant against pertussis disease in the critical neonatal period, without suppressing the infant's immune response to active immunization and disease","Pregnant Women","Accepts Healthy Volunteers","Interventional","November 2007","December 9, 2015","Tdap|Td","Biological|Biological","Phase 2|Phase 3","Female",,"18 Years","Prevention","Parallel Assignment","Canada","Randomized","320",,
5148,"Unknown status","The purpose of this study is to determine if pertussis (whooping cough) vaccine is safe and produces an appropriate immune response against pertussis in blood and marrow transplant patients.","Pertussis","No","Interventional","July 2006","May 2008","Tetanus and Diphtheria Toxoids Adsorbed Combined with Acellular Pertussis (Adacel)","Biological","Phase 4","All","64 Years","18 Years","Prevention","Single Group Assignment",,"Non-Randomized","10",,
5149,"Completed","To further characterize the vaccine safety profile and to identify any signals of potentially vaccine-related adverse events (AEs) not detected during pre-licensure studies.","Pertussis","Accepts Healthy Volunteers","Observational","January 2006","December 2012","Tetanus Toxoid, acellular pertussis, diphtheria toxoid","Biological",,"All",,,,,"United States|United States|United States",,"327293",,"4"
5150,"Completed","The purpose of this study is to provide evidence on the performance and operational characteristics of commercially available dual HIV/syphilis Rapid Diagnostic Tests (RDTs) in Zambia for their introduction into antenatal care and other settings.","HIV|Syphilis","No","Observational","May 2014","January 2016","dual HIV/syphilis rapid diagnostics tests","Device",,"Female",,"18 Years",,,"Zambia",,"3010",,
5151,"Not yet recruiting","Despite neuromuscular transmission monitoring and pharmacological reversal allowing a train of four ratio recovery higher than 0.9, patients receiving neuromuscular blocking agent during general anesthesia have a high risk of postoperative pulmonary complications. While this train of four ratio thershold is considered as the gold standard to confirm the lack of residual paralysis, tetanus 100 Hz stimulation showed a marked fade. This result has been observed in absence of reversal agent administration.||Therefore, the present study has been designed to compare the recovery of train of four stimulation, tetanus 50 Hz and tetanus 100 Hz stimulation in patient receiving rocuronium during general anesthesia and reversed by a specific reversal agent (sugammadex). The sugammedex will be injected once two muscular contractions of the adductor pollicis muscle will be observed after a train of four stimulation, at a dose (2mg/kg) in accordance with the clinical practice worldwide admitted.||Two questions have to be investigated. First, is this dose of sugammadex sufficient to allow a complete recovery of tetanus stimulations? Second, due to the pharmacological properties of sugammadex, does a recurarisation phenomenon occur following repeated tetanus stimulations? The attented results of this study will be to propose a new thinking on what we really need to make relevant progress in the safety aspects of residual paralysis outcome.","Postoperative Residual Curarization","No","Interventional","August 20, 2021","May 30, 2022","TOF SCAN|ITF","Device|Device","Not Applicable","All","80 Years","18 Years","Other","Parallel Assignment",,"Non-Randomized","30",,
5152,"Completed","Background: Tetanus is a life-threatening disease in developing countries, and accompanied by a high mortality rate. China is the world's largest developing country, and Fujian Province is a typical coastal province in China with a relatively developed economy. Therefore, the purpose of this study was to investigate the epidemiology, incidence and management of tetanus in Fujian Province and to understand the current treatment and prognosis of tetanus patients in China.||Methods: This was a retrospective multicenter observational study of patients who presented with a clinical diagnosis of tetanus at 5 general hospitals in Fujian. Data was analyzed using computer software system.","Tetanus","No","Observational","July 1, 2018","October 31, 2019",,,,"All",,,,,"China",,"95",,
5153,"Completed","This Phase 2, open-label, uncontrolled study designed to evaluate safety, tolerability, and immunogenicity of a single dose of rBV A/B in healthy participants previously immunized with pentavalent botulinum toxoid (or pentavalent botulinum toxoid and rBV A/B) for occupational protection will be conducted to collect source plasma for potential use in the production of BabyBIG and to evaluate safety and immunogenicity of the vaccine in these participants over a 12-week period, with a follow-up safety assessment at 6 months.","Botulism","Accepts Healthy Volunteers","Interventional","March 7, 2019","July 3, 2020","rBV A/B","Biological","Phase 2","All","69 Years","18 Years","Other","Single Group Assignment","United States|United States","N/A","32",,
5154,"Completed","The purpose of the Registry was to evaluate patient safety following Botulism Antitoxin Heptavalent (A, B, C, D, E, F, G) - (Equine) (BAT®) administration in adult and pediatric patients with a confirmed or suspected exposure to botulinum toxin.","Botulism","No","Observational","October 2014","July 2017","BAT","Drug",,"All",,,,,,,"162",,
5155,"Completed","The purpose of this study is to verify the pediatric dosing recommendations for BAT® in pediatric patients that are treated with BAT® due to a confirmed or suspected case of botulism. One 5 mL blood sample will be obtained within 24 hours post BAT® administration. Study BT-011 will be run concurrently with the BAT patient registry (BT-010).","Botulism","No","Interventional","October 2014","July 2017","One 5 mL of blood will be collected.","Biological","Phase 4","All","16 Years",,"Basic Science","Single Group Assignment",,"N/A","3",,
5156,"Withdrawn","This Phase 3 clinical trial is a double blind, placebo-controlled, randomized, multicenter investigation of rBV A/B in male and female healthy adults 18 to 55 years of age.","Botulism","Accepts Healthy Volunteers","Interventional","October 2017","September 2019","rBV A/B|Placebo (USP sterile saline for injection)","Biological|Biological","Phase 3","All","55 Years","18 Years","Prevention","Parallel Assignment",,"Randomized","0",,
