"APIVrs: 1.01.03"
"DataVrs: 2021:10:13 22:57:14.023"
"Expression: bacterial infection"
"NStudiesAvail: 392193"
"NStudiesFound: 7653"
"MinRank: 6001"
"MaxRank: 7000"
"NStudiesReturned: 1000"
"Field Names: OverallStatus,BriefSummary,Condition,HealthyVolunteers,StudyType,StartDate,CompletionDate,InterventionName,InterventionType,Phase,Gender,MaximumAge,MinimumAge,DesignPrimaryPurpose,DesignInterventionModel,LocationCountry,DesignAllocation,EnrollmentCount,EventGroupDeathsNumAffected,EventGroupSeriousNumAffected"

"Rank","OverallStatus","BriefSummary","Condition","HealthyVolunteers","StudyType","StartDate","CompletionDate","InterventionName","InterventionType","Phase","Gender","MaximumAge","MinimumAge","DesignPrimaryPurpose","DesignInterventionModel","LocationCountry","DesignAllocation","EnrollmentCount","EventGroupDeathsNumAffected","EventGroupSeriousNumAffected"
6169,"Unknown status","The presence of bacteremia and sepsis in percent of critically ill patients and none at all, associated with different expression and faction of Toll-Like-Receptors (TLRs.","Bacteremia and Sepsis|Toll-Like-Receptors (TLRs)","No","Observational","July 2009","August 2011",,,,"All",,"14 Years",,,"Greece",,"300",,
6170,"Completed","When a doctor performs Endoscopic retrograde cholangiopancreatography ""ERCP"" (Endoscopy to examine the bile duct) a flexible tube is inserted into the mouth and into the stomach. The tube passes beyond the stomach and into an opening in the liver called the bile duct. Another small flexible endoscope is inserted inside the ERCP scope to directly visualize the bile duct to ensure that there are no cancers or stones in the bile duct and occasionally to take a sample from the bile duct. The purpose of our study is to examine wither performing this procedure can transmit bacteria from the bile duct to the main blood stream.","Choledocholithiasis|Cholangiocarcinoma|Benign Stricture of Common Bile Duct","No","Interventional","July 2012","October 2013","Blood culture ( aerobic and anaerobic)","Other","Not Applicable","All","80 Years","18 Years","Diagnostic","Single Group Assignment","United States","N/A","60",,
6171,"Completed","The aim of this study is to assess the incidence of bacterial surinfections (sepsis, VAP and catheter infections) in COVID-19 patients admitted to the ICU from 13th of March 2020 until 17h of October 2020. In addition, the association of these infections with the dose of corticosteroids, the length of stay in ICU and in hospital, the presence of venous thromboembolism, the number of bacterial episodes, the different types of bacteria causing the infections and ICU mortality will be evaluated as well as the associations between the presences of thrombi and bacteremia/catheter sepsis.","Covid19","No","Observational","August 15, 2021","August 15, 2021",,,,"All",,"18 Years",,,"Belgium",,"116",,
6172,"Unknown status","The aim of this study is to retrospectively evaluate the effectiveness and safety of Er:YAG laser for treatment of different gynecological indication, e.g. genital lesions, Bartholin's cyst, condyloma, episiotomy scars, lesions of hydradenitis suppurativa and use of laser in genital surgery used in private practice.","Herpes Genitalis|Genital Wart|Lichen Sclerosus|Cervical Intraepithelial Neoplasia|Labial Reduction Surgery|Episiotomy Scar|Bartholin Cyst|Hidradenitis Suppurativa","Accepts Healthy Volunteers","Observational","July 24, 2019","January 24, 2020",,,,"Female",,"18 Years",,,"Slovenia",,"300",,
6173,"Not yet recruiting","The main purposes are to explore clinical efficacy aspects, safety, and patient acceptability associated with capsule faecal microbiota transplantation (cFMT) performed in newly diagnosed, untreated patients with chronic inflammatory rheumatic-, dermatological-, gastrointestinal- and pulmonary diseases.||In this double-blind, placebo-controlled, randomised, 52-week exploratory trial, 200 patients with 10 different diagnoses of CIDs (n = 20 in each diagnosis stratum) fulfilling the study criteria will be enrolled at time of diagnosis. The baseline visit will be performed as quickly as possible (days) after the patient's informed consent has been obtained to ensure no unnecessary treatment delay. Stratified by diagnosis, patients will be randomised (1:1) to either placebo or cFMT provided from an anonymous healthy donor. The experimental intervention cFMT/placebo will be repeated once weekly the following four weeks. In addition, all participants will be offered the Danish national guideline first-line immunosuppressive treatment following the baseline visit. At baseline, at 8 weeks (primary endpoint evaluation), and at 52 weeks a clinical examination will be conducted and clinical scores and patient-reported outcomes for each disease entity will be collected. All adverse events will be registered throughout the study.","Rheumatoid Arthritis|Reactive Arthritis|Ankylosing Spondylitis|Psoriatic Arthritis|Gouty Arthritis|Psoriasis|Hidradenitis Suppurativa|Pulmonary Sarcoidosis|Crohn Disease|Ulcerative Colitis","No","Interventional","January 2022","December 2024","Faecal microbiota transplantation|Placebo","Biological|Other","Phase 2","All","70 Years","18 Years","Treatment","Parallel Assignment",,"Randomized","200",,
6174,"Completed","The primary objective of this study is to demonstrate equivalence of the pharmacokinetic (PK) profile of MSB11022 administered by either an auto-injector (AI) or a pre-filled syringe (PFS) as single subcutaneous (s.c.) injection of 40 mg.","Rheumatoid Arthritis|Polyarticular Juvenile Idiopathic Arthritis|Psoriatic Arthritis|Ankylosing Spondylitis|Crohn Disease|Ulcerative Colitis|Plaque Psoriasis|Pediatric Plaque Psoriasis|Pediatric Crohns Disease|Hidradenitis Suppurativa|Non-infectious Uveitis","Accepts Healthy Volunteers","Interventional","July 15, 2019","March 17, 2020","40 mg MSB11022|40 mg MSB11022","Drug|Drug","Phase 1","All","55 Years","18 Years","Basic Science","Parallel Assignment","United States|United States","Randomized","216",,
6175,"Withdrawn","Hidradenitis Suppurativa (HS), is a chronic skin disease, manifested as inflamed areas of hair follicles around apocrine sweat glands found in areas most commonly the axillae, inguinal and anogenital regions. Patients experience great deal of physical pain as well as profound psychological problems. HS patients may also be prone to health complications and diseases. Treatment to date is limited and consist mainly of antibiotic administration and novel biological drug with up to 40% efficiency. Recently it was shown that cannabinoids reduces the folliculo pilosebaceous activity, most likely due to activating arachnoiditis, lipostat , anti-proliferative and anti-inflammatory agents and reduce inflammation inducing cytokines.","Hidradenitis Suppurativa","No","Interventional","September 1, 2020","September 1, 2022","Cannabis oil|Placebo","Drug|Drug","Phase 2","All",,"20 Years","Treatment","Parallel Assignment","Israel","Randomized","0",,
6176,"Recruiting","KT-474 is an oral heterobifunctional small molecule IRAK4 degrader being developed for the treatment of interleukin-1 receptor (IL-1R)/toll-like receptor (TLR)-driven immune-inflammatory diseases. This first-in-human (FIH) study will characterize the safety, tolerability and the pharmacokinetics/pharmacodynamics (PK/PD) of a single ascending dose and multiple ascending doses of KT-474 in healthy volunteers and patients with atopic dermatitis (AD) or hidradenitis suppurativa (HS). The effects of food on the absorption of KT-474 will also be evaluated in healthy volunteers.","Healthy Volunteer|Atopic Dermatitis|Hidradenitis Suppurativa","Accepts Healthy Volunteers","Interventional","February 23, 2021","February 1, 2022","KT-474/Placebo|KT-474","Drug|Drug","Phase 1","All","55 Years","18 Years","Treatment","Sequential Assignment","United States|United States","Randomized","124",,
6177,"Completed","This non-intervention study will identify the biomarker profiles in hidradenitis suppurativa (HS) and atopic dermatitis (AD) (as a comparator) that would have the most utility in interventional studies evaluating efficacy during therapeutic intervention. Study data will also be used to correlate cellular/molecular changes in blood (cells and serum), and tissue, with clinical/histopathological phenotypes.","Hidradenitis Suppurativa|Dermatitis, Atopic","No","Observational","May 28, 2020","March 24, 2021",,,,"All",,"18 Years",,,"Canada",,"40",,
6178,"Recruiting","People with Down syndrome (DS) display widespread immune dysregulation, including several immune skin conditions. This study hypothesizes that pharmacological inhibition of the increased interferon (IFN) signaling seen in DS is safe and could improve associated skin conditions.||The study evaluates the safety and efficacy treatment with Tofacitinib, an FDA-approved drug known to block IFN signaling, in adolescents and adults with DS and an autoimmune and/or autoinflammatory skin condition. Investigators will also measure the impact of interferon inhibition on a variety of molecular markers, as well as the cognitive abilities and quality of life of participants.","Down Syndrome|Alopecia Areata|Atopic Dermatitis / Eczema|Hidradenitis Suppurativa|Vitiligo|Psoriasis","No","Interventional","October 21, 2020","July 2023","Tofacitinib","Drug","Phase 2","All","60 Years","12 Years","Treatment","Single Group Assignment","United States","N/A","46",,
6179,"Recruiting","The overall aim of this study is to determine the effectiveness of an interdisciplinary combined clinic intervention compared to usual care in a population of patients with two or more Immune-mediated inflammatory diseases (IMIDs).","Psoriasis|Psoriatic Arthritis|Axial Spondyloarthritis|Hidradenitis Suppurativa|Crohn Disease|Ulcerative Colitis","No","Interventional","January 14, 2020","January 2023","Interdisciplinary management|Usual-care management","Other|Other","Not Applicable","All",,"18 Years","Treatment","Parallel Assignment","Denmark","Randomized","300",,
6180,"Completed","Hidradenitis suppurativa (HS) is a chronic inflammatory, debilitating skin disorder. The exacerbating factors of HS include nutrition and adiposity. The objective of this study was to investigate the relationships between body composition and the adherence to the Mediterranean diet (MD) with the severity of HS in a sample of naïve-treatment patients with HS. In the wake of this evidence, in the study to investigate the relationships between nutritional status, the adherence to the MD, body composition, and the severity of HS in a sample of naïve-treatment patients with HS compared to control group matched for sex, age, and body weight.","Hidradenitis Suppurativa|Mediterranean Diet|Body Composition|Vitamin D Deficiency|Trimethylamine N-oxide (TMAO)","Accepts Healthy Volunteers","Observational","May 2015","May 2018","Mediterranean Diet","Dietary Supplement",,"All","60 Years","18 Years",,,,,"81",,
6181,"Completed","Hidradenitis suppurativa is a chronic dermatosis, characterized by an inflammation of the follicular epithelium in the apocrine glands.||The hypothesis of a link between hidradenitis suppurativa and inflammatory rheumatism has been widely considered, with evidence in support of this theory accumulating from several case reports and small series. The most frequently cited rheumatismal disease thought to be associated with Hidradenitis suppurativa is spondyloarthritis.||Taken together, these data suggest that there may a link between hidradenitis suppurativa and spondyloarthritis, but literature data are sparse, and to date, no study has investigated or demonstrated such a relation. Indeed, existing studies to date were observational, descriptive, and retrospective, and did not use modern diagnostic approaches for documenting spondyloarthritis, such as magnetic resonance imaging (MRI) or the recent classification of spondyloarthritis.","Hidradenitis Suppurativa","Accepts Healthy Volunteers","Interventional","May 1, 2013","September 1, 2015","magnetic resonance imaging (MRI) of the sacro-iliac region HLA B27 test C-reactive protein (CRP) measurement","Radiation","Not Applicable","All",,"18 Years","Other","Parallel Assignment","France","Non-Randomized","100",,
6182,"Recruiting","TARGET-DERM is a 5-year, longitudinal, observational study of adult and pediatric patients being managed for Atopic Dermatitis and other Immune-Mediated Inflammatory Skin Conditions (IMISC) in usual clinical practice. TARGET-DERM will create a research registry of patients with IMISC within academic and community real-world practices in order to assess the safety and effectiveness of current and future therapies.","Atopic Dermatitis|Alopecia|Hidradenitis Suppurativa|Vitiligo|Psoriasis","No","Observational","December 21, 2018","December 31, 2026",,,,"All",,,,,"United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|Canada|Canada",,"15000",,
6183,"Terminated","Investigators will sample the skin and blood of patients with chronic skin conditions (including but not limited to atopic dermatitis (AD), contact dermatitis, hidradenitis suppurativa (HS), and psoriasis) to study the expression of anti-oxidative enzymes, skin barrier proteins and inflammatory molecules. In patients with atopic dermatitis, investigators will also measure skin barrier function using noninvasive devices. These results will be correlated with the disease severity in atopic dermatitis patients.","Atopic Dermatitis|Hidradenitis Suppurativa|Contact Dermatitis|Psoriasis","Accepts Healthy Volunteers","Observational","August 4, 2017","May 31, 2020",,,,"All","99 Years","18 Years",,,"United States",,"100",,
6184,"Completed","Chronic inflammatory diseases (CID) - including inflammatory bowel diseases (Crohn's disease and ulcerative colitis), rheumatic conditions (rheumatoid arthritis, axial spondyloarthritis, psoriatic arthritis), inflammatory skin diseases (psoriasis, hidradenitis suppurativa) and non-infectious uveitis are treated with biologics targeting the pro-inflammatory molecule tumour necrosis factor-α (TNF), i.e. TNF inhibitors. Up to one third of the patients do, however, not respond to biologics and lifestyle is assumed to affect the treatment outcome. However, little is known on the effects of lifestyle as a prognostic factor (possibly enabling personalised medicine). The aims of this multidisciplinary collaboration are to identify lifestyle factors that support individualised forecasting of optimised treatment outcome on these costly drugs.||This prospective cohort study will enrol CID patients assigned for biologic treatment. At baseline (Pre-treatment), patient characteristics are assessed using patient-reported outcome measures and clinical assessments on disease activity, quality of life, and lifestyle together with registry data on comorbidity and medication. Follow-up will be conducted at week 14-16 after treatment initiation (according to the current Danish standards). Evaluation of a successful treatment outcome response will - for each disease - be based on most frequently used primary endpoints; the major outcome of the analyses will be to detect differences in treatment outcome between patients with specific lifestyle characteristics.||The overarching goal of this project is to improve the lives of patients suffering from CID, by providing evidence to support dietary recommendations likely to improve the clinical outcome.||The study is approved by the local Ethics Committee (S-20160124) and the local Data Agency (2008-58-035). The study findings will be disseminated in peer-reviewed journals, via patient associations, and presented at national and international conferences.","Autoimmune Diseases|Inflammatory Bowel Diseases|Crohn Disease (CD)|Colitis, Ulcerative (UC)|Arthritis, Rheumatoid (RA)|Spondylarthropathies|Arthritis, Psoriatic (PsA)|Psoriasis|Hidradenitis Suppurativa (HS)|Uveitis","No","Observational","September 21, 2017","April 30, 2021","Primary exposure variable|Other (exploratory) exposure variables","Other|Other",,"All",,"18 Years",,,"Denmark|Denmark|Denmark",,"233",,
6185,"Terminated","The study will determine the reduction in invasive pneumococcal disease (IPD) after the introduction of a National Immunization Program with PCV-7 in Bogota. The original LEAP study determine incidence of IPD prior to introduction of PCV-7 in Brazil, Costa Rica and Colombia. LEAP II is the continuation of the study in Colombia only.","Pneumonia|Meningitis|Bacteremia|Sepsis","No","Observational","September 2006","October 2011","Surveillance","Other",,"All","36 Months",,,,"Brazil|Colombia|Costa Rica",,"32867",,
6186,"Completed","A 66-year-old man, with a history of uncontrolled type 2 diabetes, obesity with BMI 38, chronic kidney failure and chronic heart failure, was admitted to the Emergency Department with a large area of necrosis involving the perineal and perianal regions.","Fournier Gangrene","No","Observational","November 4, 2020","December 1, 2020","surgical debridement","Procedure",,"Male",,,,,"Italy",,"1",,
6187,"Completed","The purpose of this study is to measure the time to recolonization intraoperatively after preoperative disinfection with chlorhexidine solution in ethanol and to determine evidence of differential bacterial growth with or without plastic adhesive drape on the chest as well as with or without microbial sealant on the leg.","Surgical Wound Infection","No","Interventional","August 2010","October 2011","Plastic adesive drape|Microbial Sealant","Other|Other","Phase 3","All",,"18 Years","Prevention","Parallel Assignment","Sweden","Randomized","140",,
6188,"Completed","The objectives of this study is to evaluate the Safety and Efficacy of Intravenous Daptomycin (Cubicin®)Compared with that of Comparator (Vancomycin or Vancomycin Followed by Semi-synthetic Penicillin-cloxacillin) in the Treatment of Chinese Subjects with Complicated Bacterial Skin and Skin Structure Infection due to Gram-Positive Pathogens.","Skin Diseases|Infectious","No","Interventional","September 2008","September 2010","Daptomycin|Vancomycin","Drug|Drug","Phase 3","All","75 Years","18 Years","Treatment","Parallel Assignment","China|China|China|China|China|China|China|China|China|China|China|China|China","Randomized","265",,"1|3"
6189,"Active, not recruiting","Patients with acute leukaemia requiring induction or consolidation chemotherapy and those requiring a haematopoietic stem cell transplant are at high risk of fever and infection when they have low white cell counts (neutropenic fever). The causes of neutropenic fever are frequently unknown and patients are treated with broad antibiotics, without a clear target to what is being treated.||This study will prospectively enroll patients who are receiving chemotherapy for acute leukaemia or for a stem cell transplant and compare the diagnostic utility of bacterial and fungal PCR performed directly off blood drawn, to the standard blood culture. Patients who have persistent fever after 72 hours of antibiotics will then be randomized to have either the interventional scan (PET/CT) or the conventional scan (standard CT) to look for a source of infection. Diagnostic yield, change in management and outcomes will be compared between arms.","Acute Myeloid Leukemia|Acute Lymphoblastic Leukemia|Haematopoietic Stem Cell Transplant, Autologous|Haematopoietic Stem Cell Transplant, Allogeneic|Febrile Neutropenia","No","Interventional","January 8, 2018","December 31, 2020","FDG-PET/CT|Conventional CT","Diagnostic Test|Diagnostic Test","Not Applicable","All",,"18 Years","Diagnostic","Parallel Assignment","Australia|Australia","Randomized","147",,
6190,"Completed","The main purpose of this study is to review the resource utilization of severe adult H1N1 pneumonia undergoing antiviral and oxygen therapy, mechanical ventilation and support with pulmonary rescue therapies ( nitric oxide, ECMO, HFO) in critically ill patients in Winnipeg. Secondary objectives include, comparison of resource utilization to other similar disorders (viral pneumonia, bacterial pneumonia, septic shock, ARDS). The investigators will also look at the percentage of patients that required ICU care as compared to those who could be cared for on medical wards. The investigators will determine the resources used by both groups and compare. Finally the investigators will record the frequency of chronic comorbidities in hospitalized adult H1N1 patients.","Novel H1N1 Influenzal Acute Respiratory Infection","No","Observational","October 2009","December 2012","We will compare the resources used by both groups","Other",,"All",,"18 Years",,,"Canada",,"400",,
6191,"Completed","This was a retrospective study that all teicoplanin-treated adult patients with Gram-positive infections admitted to Zhengzhou Central Hospital affiliated to Zhengzhou University from February 2015 to August 2016.","Pneumonia Gram-Positive Bacterial","No","Observational","February 1, 2015","October 30, 2016","other antibacterial agents，breathing machine","Device",,"All",,"18 Years",,,,,"113",,
6192,"Recruiting","The vaginal mucosa is inhabited by both fungal and bacterial microorganisms which normally co-exist with the host in a tightly regulated and commensal manner.","Infection",,"Observational","September 16, 2020","February 20, 2021","blood sample","Diagnostic Test",,"Female","42 Years","18 Years",,,"Egypt",,"50",,
6193,"Completed","Acute respiratory infection (ARI) constitutes a leading cause of morbidity, hospitalization and mortality worldwide. The most common etiologic agents of ARI's, especially in children, are viruses.||The study objective is to determine the viral and bacterial etiologies of ARIs in patients with lower respiratory tract infection in South East Asia.||This is a laboratory based surveillance study, in which the archival specimens from hospitalized patients will be tested for respiratory pathogens other than influenza viruses Standard descriptive statistics will be used to present the findings","Lower Respiratory Tract Infection","No","Observational","May 2010","December 2010",,,,"All",,,,,"Indonesia|Thailand|Thailand|Vietnam|Vietnam|Vietnam|Vietnam|Vietnam|Vietnam",,"1200",,
6194,"Unknown status","The prognosis of spontaneous bacterial peritonitis (ISLA) remains a serious complication of cirrhosis. Rapid diagnosis of ISLA is a key issue for improving the prognosis. The determination of calprotectin in ascites, used for the diagnosis of infection of ascitic liquid, could allow the diagnosis in a very short time (about 30 minutes). To date, the determination of calprotectin in ascites was not evaluated properly. The investigators would thus evaluate the interest of the determination of calprotectin in ascites for the rapid diagnosis of ISLA in cirrhotic patients, like you, hospitalized for decompensation of their disease. The main purpose of this pilot study will determine the optimal threshold calprotectin in ascites for diagnosis of ISLA.","Rapid Diagnosis of Spontaneous Infection of Ascitic Fluid","No","Observational","February 2015","August 2019","dosage of calprotectin","Other",,"All",,"18 Years",,,"France",,"218",,
6195,"Completed","The study enabled assessment of changes in body mass composition, metabolic syndrome and lipid profile in patients after stroke, following rehabilitation in hospital.","Rehabilitation|Stroke|Body Composition","No","Interventional","June 2015","March 2017","Standard rehabilitation after stroke","Other","Not Applicable","All",,"18 Years","Treatment","Single Group Assignment","Poland","N/A","100",,
6196,"Completed","This study is a prospective pilot clinical trial investigating the use of urinary catheters coated with benign E. coli in geriatric subjects.","Urinary Tract Infection","No","Interventional","August 2012","June 2014","E. coli 83972 coated urinary catheter","Device","Phase 1","All",,"50 Years","Prevention","Single Group Assignment","United States","Non-Randomized","10",,"0"
6197,"Completed","This study determines the effectiveness of oral nystatin as prophylaxis in order to prevent systemic fungal infection in very low birth weight preterm neonates. 47 participants received oral nystatin and 48 participants received sterile water as part of oral hygiene.","Fungal Infections Systemic","No","Interventional","October 2010","January 2013","Nystatin Oral","Drug","Phase 4","All","3 Days",,"Prevention","Parallel Assignment",,"Randomized","95",,
6198,"Unknown status","Current European and most other international guidelines recommend the use of a third-generation cephalosporin as the first choice, or amoxicillin-clavulanate acid or fluoroquinolones as an alternative choice .||These recommendations are based mainly on clinical trials that were very often conducted a decade or more ago, and on the assumption that E. coli would be involved in nearly half of the cases.||The microbial etiology of SBP remains relatively constant; however, the antibiotic resistance rate especially for third-generation cephalosporins (including cefotaxime and ceftazidime), ciprofloxacin, and ofloxacin increased dramatically .","Primary Bacterial Peritonitis","No","Interventional","January 2015","December 2019","Cefotaxime|ceftriaxone","Drug|Drug","Phase 3","All",,,"Treatment","Parallel Assignment","Egypt","Randomized","100",,
6199,"Completed","Closed suction drains are commonly used following surgery, if the wound is expected to discharge significant amounts of fluid. To this date, no evidence base exists as to the exact post operative time period or discharge volume necessitating presence of a drain. In orthopedic common practice, drains are removed on the second post operative day, fearing the drain will serve as a point of entry for nosocomial infection. In this study, drains will be left in place as long as daily discharge volume exceeds 50cc, regardless of the amount of days following surgery. Daily cultures and antibiotic levels will be taken from the drains receptacle, to determine if and when the drains is colonized by aerobic bacteria.","Surgical Site Infection, Closed Suction Drains","No","Observational","January 2013","April 27, 2019",,,,"All","120 Years",,,,"Israel",,"224",,
6200,"Completed","The purpose of this study is to assure the uniform collection, handling, storage and transport of patient whole blood specimens and associated information to support validation of the T2 Candida Assay.","Candidemia","No","Observational","January 2012","March 2014",,,,"All","95 Years","18 Years",,,"United States|United States|United States|United States|United States",,"700",,
6201,"Completed","Surgical hand scrubbing is the removal of transient flora and reduction of permanent flora as much as possible before any sterile gloves are worn before any surgical intervention. It is a cheap and easy method to prevent infections. Effective use of surgical hand scrubbing has an important role in preventing and reducing the transfer of health-related infections. Although many studies have been performed on surgical hand scrubbing, no standard practice has been found in the method of scrubbing and optimal duration of scrubbing time. The aim of this study is to compare evidence-based surgical hand scrubbing methods in order to prevent surgical site infections.||Methods H0: There is no difference between the effectiveness of different surgical hand scrubbing methods on the bacterial flora in the hand H1: There is a difference between the effectiveness of different surgical hand scrubbing methods on the bacterial flora in the hand.||Time H0: There is no difference between the effectiveness of different the duration of scrubbing time on the bacterial flora in the hand.||H1: There is a difference between the effectiveness of different the duration of scrubbing time on the bacterial flora in the hand.","Surgical Scrubbing|Surgical Site Infection","Accepts Healthy Volunteers","Interventional","November 5, 2019","April 30, 2020","Using a brush","Other","Not Applicable","All",,,"Prevention","Sequential Assignment","Turkey","Randomized","212",,
6202,"Completed","The purpose of this prospective, observational study was to evaluate frequency and characteristics of low-grade infections of the intervertebral discs in an unselected real-life patient population undergoing surgery for degenerative pathologies of the spine.","Disc Degeneration","No","Observational","December 1, 2018","October 31, 2020","Microbiological culture, viral PCR, histopathological analysis","Diagnostic Test",,"All",,"18 Years",,,"Austria",,"392",,
6203,"Terminated","Patients presenting in the Emergency Department or admitted to the hospital with displaced hip fractures who require hemiarthroplasty or open reduction internal fixation or with spinal instability/fractures in need of urgent surgical intervention will receive treatment to reduce the number of microorganisms in their nose prior to surgery. After surgery, the subjects will be observed for any surgical site infections.","Surgical Site Infection","No","Observational","June 2010","July 2012","3M Skin and Nasal Antiseptic","Drug",,"All",,"2 Years",,,"United States",,"333",,
6204,"Completed","The present study intends to assess the efficacy of 3 drops of 5% povidone-iodine (PVPI) eyedrops in reducing the bacterial flora in a conjunctival sac fundus compared to the standard procedure consisting of the application of 1 PVPI eyedrop 2 min before any intraocular surgical procedure.","Eye Infections","Accepts Healthy Volunteers","Interventional","May 2011","April 2015","Povidone-iodine|Saline Solution","Other|Other","Phase 4","All",,"18 Years","Prevention","Parallel Assignment","Brazil","Randomized","124",,
6205,"Unknown status","There is a recent increase in incidence of surgical site infection after cardiac surgery in our hospital, in spite of specific measures taken concerning some aspects of the surgical procedures, targeting a better control of the classically known major risk factors of infections, in routine procedures involving a sternotomy such as coronary artery bypass graft, valvuloplasty, aortic surgery, or combined procedures.||The first objective of this monocentric prospective cohort study, is to evaluate underestimated specific risk factors of surgical site infection, during the perioperative period, for patients undergoing cardiac surgery with sternotomy.||Secondly, to estimate the specific risk associated with each class or micro-organisms responsible, and their profile of resistance.||The outcomes concern the occurrence of a surgical site infection diagnosed by the surgeon in charge of the patient, one month and three months after surgery; it may concern the pre operative period, the procedure itself, or the early post operative period, characterized by a high density of cares, or even the late rehabilitation, after discharge of the surgical unit.||Secondary outcome evaluate the profile of agents identified regarding the susceptibility of the prophylaxis recommended to prevent wound infection; it may suggest that an adequate antibiotic prophylaxis is often insufficient to take into account the responsible agents, and that decolonisation is not always that helpful, in view of emerging cases of failure due to developing resistance.||Considering the low incidence of that type of complication, the investigators estimated that a period of two years might be necessary to include a sufficient number of patient, at least one thousand, in order to find a dozen of factors that might be significantly associated with an increased risk of surgical site infection.||The evaluation is permitted by the collaboration between the anesthesiologists, surgeons, intensivists, hygienists, all along the presence of the patient in the department, until discharge out of the hospital and after readmission eventually for infectious complication.","Surgical Site Infection","No","Observational","March 2015","November 2017","Sternotomy for coronary artery bypass graft, valvuloplasty, aortic surgery or combined procedures, under extracorporeal circulation or not, in emergency or scheduled.","Procedure",,"All",,"18 Years",,,,,"1000",,
6206,"Unknown status","The primary aim of this study is to determine the impact of community-based screening and treatment of abnormal vaginal flora and urinary tract infections in early pregnancy (13-19 weeks) on preterm live birth in Sylhet district, Bangladesh.||Hypothesis 1: Community-based screening and treatment of abnormal vaginal flora (Nugent score >4) and urinary tract infections in early pregnancy (13-19 weeks) will reduce the population rate of preterm live birth by at least 15%.||The secondary aims of this study are:||To determine the impact of community-based screening and treatment of abnormal vaginal flora and urinary tract infections on the:||proportion of pregnancies with outcomes occurring prior to 37 weeks (late miscarriage, preterm still birth and preterm live birth); and|proportion of babies with early onset neonatal sepsis.|To determine the prevalence of abnormal vaginal flora and urinary tract infections, including asymptomatic bactiuria, among pregnant women in Sylhet district, Bangladesh.|To evaluate the accuracy of simple, low-cost, point of care diagnostic tests for detecting bacterial vaginosis and urinary tract infections by community health workers in a rural, developing country setting.","Maternal Infection Affecting Newborn","Accepts Healthy Volunteers","Interventional","August 2010","May 2015","Screening treatment and referral","Other","Phase 3","All","47 Years",,"Treatment","Parallel Assignment","Bangladesh","Randomized","9000",,
6207,"Completed","Safety and efficacy of antibiotic steroid combination compared with individual administration in the treatment of bacterial ocular inflammation and infection (blepharitis and/or keratitis and/or conjunctivitis).","Blepharitis|Conjunctivitis|Keratitis","No","Interventional","August 2008","February 2009","Moxifloxacin and Dexamethasone combined|Moxifloxacin|Dexamethasone","Drug|Drug|Drug","Phase 3","All","80 Years","18 Years","Treatment","Parallel Assignment","Brazil","Randomized","100",,
6208,"Completed","Infections with multiply antibiotic-resistant bacteria represent a major cause of preventable morbidity and mortality amongst hospitalized neonates worldwide. In Southeast Asia, where antibiotic-resistance is a major problem, Gram-negative bacteria account for the majority of such infections. The most common pathogens are Acinetobacter spp., Pseudomonas aeruginosa, Enterobacter spp., Escherichia coli and Klebsiella pneumonia. The great majority of infections with these pathogens represent asymptomatic carriage, though in the absence of routine screening for asymptomatic carriage reliable estimates of the prevalence, rates of transmission between patients, and rates of importation from the community are lacking. Moreover, current understanding of the degree and manner in which different antibiotics act to select for such resistant organisms is rudimentary.","Bacterial Transmission Surveillance|Neonatal Intensive Care Unit|Drug Resistance","No","Observational","February 2015","May 2019","Longitudinal surveillance study","Other",,"All","1 Month",,,,"Thailand",,"97",,
6209,"Completed","This study evaluated the effect of a vaginal gel containing three live probiotic bacteria on vaginal Candida albicans infection in flemish patients (n=20). The therapeutic effects of the gel will be clinically evaluated (vaginal pH, microscopic and clinical scores). The effect on the vaginal microbiome will be evaluated through 16S ribosomal RNA amplicon sequencing via MiSeq Illumina and polymerase chain reaction (PCR) for Candida albicans.","Candidiasis, Vulvovaginal","No","Interventional","April 4, 2016","March 31, 2017","Probiotic vaginal gel","Other","Not Applicable","Female","50 Years","18 Years","Treatment","Single Group Assignment",,"N/A","20",,
6210,"Unknown status","To investigate if administration of probiotics, either orally or vaginally,||Can reduce the number of episodes of acute bacterial cystitis and/or|Has tolerable adverse effect profile|Improves general QoL in these women|Improves the immune function and other physiological stress markers|Reduces inflammation in urinary bladder epithelium","Urinary Tract Infections","No","Interventional","October 2008","December 2010","UREX-cap-5|UREX-cap-5|Placebo Y cap G-3","Dietary Supplement|Dietary Supplement|Dietary Supplement","Not Applicable","Female","70 Years","18 Years","Prevention","Parallel Assignment","Norway|Norway","Randomized","120",,
