"APIVrs: 1.01.03"
"DataVrs: 2021:10:13 22:57:14.023"
"Expression: bacterial infection"
"NStudiesAvail: 392193"
"NStudiesFound: 7653"
"MinRank: 3001"
"MaxRank: 4000"
"NStudiesReturned: 1000"
"Field Names: OverallStatus,BriefSummary,Condition,HealthyVolunteers,StudyType,StartDate,CompletionDate,InterventionName,InterventionType,Phase,Gender,MaximumAge,MinimumAge,DesignPrimaryPurpose,DesignInterventionModel,LocationCountry,DesignAllocation,EnrollmentCount,EventGroupDeathsNumAffected,EventGroupSeriousNumAffected"

"Rank","OverallStatus","BriefSummary","Condition","HealthyVolunteers","StudyType","StartDate","CompletionDate","InterventionName","InterventionType","Phase","Gender","MaximumAge","MinimumAge","DesignPrimaryPurpose","DesignInterventionModel","LocationCountry","DesignAllocation","EnrollmentCount","EventGroupDeathsNumAffected","EventGroupSeriousNumAffected"
3292,"Recruiting","This study aims to evaluate different screening strategies to decrease the burden of Neisseria gonorrhoeae (NG), Chlamydia trachomatis (CT) and Trichomonas vaginalis (TV) among pregnant women, and reduce adverse birth outcomes. In turn it aims to evaluate the cost per pregnant woman screened and treated, cost of adverse birth outcomes, and cost-effectiveness per sexually transmitted infection (STI) and disability-adjusted life-year (DALY) averted. Furthermore, this study will incorporate a vaginal microbiome sub-study aimed to investigate the relationship between the vaginal microbiome and persistent Chlamydial infections in pregnant women.||Aim 1 and 2: The intervention includes diagnostic testing at a woman's first antenatal care visit using the Xpert® platform with same-day treatment for Neisseria gonorrhoeae, Chlamydia trachomatis and Trichomonas vaginalis infection with either a test-of-cure three weeks post-treatment (arm 1) or a repeat test at 30-34 weeks gestation (arm 2) compared to the standard of care, i.e. syndromic management (arm 3).||Aim 3: Case-control study to investigate role vaginal microbiome in STI treatment outcomes","Sexually Transmitted Infection|HIV/AIDS|Cost-effectiveness|Birth Outcomes|Vaginal Microbiome|Neisseria Gonorrhoeae|Chlamydia Trachomatis|Trichomonas Vaginalis|Antenatal Care|Pregnancy","Accepts Healthy Volunteers","Interventional","March 29, 2021","December 2024","First antenatal care + test-of-cure|First antenatal care + week 30-34 gestation (no test-of-cure)","Diagnostic Test|Diagnostic Test","Not Applicable","Female",,"18 Years","Screening","Parallel Assignment","South Africa","Randomized","2500",,
3293,"Completed","The purpose of this study is to obtain additional data on efficacy and safety of Ergoferon in the treatment of viral intestinal infections in inpatient children.","Viral Intestinal Infection","No","Interventional","June 23, 2016","June 1, 2019","Ergoferon|Placebo","Drug|Drug","Phase 4","All","6 Years","6 Months","Treatment","Parallel Assignment","Russian Federation|Russian Federation|Russian Federation|Russian Federation|Russian Federation|Russian Federation|Russian Federation|Russian Federation|Russian Federation|Russian Federation|Russian Federation|Russian Federation|Uzbekistan","Randomized","259","0|0","2|0"
3294,"Completed","Dzherelo (Immunoxel) is an oral immunomodulating botanical agent available over-the-counter in Ukraine. After many years of laboratory and clinical testing the formulation was approved in 1997 by the Ministry of Health of Ukraine as a dietary herbal supplement, which enhances immunity against viral and infectious diseases. The goal of this study is to conduct confirmatory clinical trial in Ukraine and Mongolia for TB indications.","Tuberculosis|HIV","No","Interventional","January 2010","April 2015","Immunoxel|Placebo","Dietary Supplement|Other","Phase 3","All","70 Years","18 Years","Treatment","Parallel Assignment","Mongolia|Ukraine","Randomized","269",,
3295,"Recruiting","This study will be an open-label Randomized Controlled Trial (RCT) to determine the effect of Call for Life TB (CFLU-TB) on Tuberculosis (TB) treatment success in patients with non-drug resistant Tuberculosis receiving care at three public health facilities, Kisenyi Health Centre IV, Kasangati Health Centre IV and Kiryandongo government Hospital.||Call for Life TB will employ a mobile health Health technology called CONNECT FOR LIFE™ to provide SMS or Interactive Voice Response patient support. This support will be in the form of clinic appointment, daily pill reminders, reminders, health tips and an opportunity to report symptoms which are responded to by a call from study doctors.||Collectively, 274 patients will be randomized (1:1ratio) to Intervention Arm (daily adherence calls, a pre-appointment reminder call, health tips and 24hr symptom reporting) or Standard of care (standard practice according to the national guidelines for TB treatment). Call for Life TB will also provide for Treatment supporters of patients on the Intervention Arm to be co-registered onto the system so as to enhance Directly Observed Treatment (DOTS).||Participants will be followed up for 6 months and observational data collected at several points. Data on sociodemographics, treatment response/outcome determined at 2 and at the end of treatment. Investigators shall conduct Focus Group Discussions (FGDs) and In- Depth Interviews (IDIs) with patients and clinic staff respectively, on ease of use, acceptability and satisfaction with the intervention.||Investigators will use system data to assess uptake and adherence to the tool. Investigators shall determine differences in the proportions of patients with treatment success in the two arms. Additionally, investigators shall assess adherence to medication, TB cure rates and treatment completion. Investigators shall qualitatively determine, perception, acceptability, and satisfaction with CFLU-TB. As a measure of cost-effectiveness, investigators shall determine marginal cost effectiveness CFLU-TB with regard to treatment success. The proposed study endpoint is 6-months retention in care, treatment and appointment adherence.","Tuberculosis","No","Interventional","October 19, 2020","July 2022","Call for Life Uganda","Other","Not Applicable","All",,"18 Years","Supportive Care","Parallel Assignment","Uganda|Uganda|Uganda","Randomized","274",,
3296,"Unknown status","Tuberculosis is a worldwide common infectious disease and effective first line anti-tuberculosis (TB) drugs were available such as isoniazid, rifampicin, ethambutol, and pyrazinamide. However, anti-TB drugs may induce hepatic injury resulting in discontinuation of anti-TB drugs or changing anti-Tb drug regimen.||Silymarin has been widely studied for the effect on hepatitis and it has been used in hepatology.||Therefore, the investigators hypothesized that prophylactic administration of silymarin with anti-TB drugs may decrease the incidence and severity of hepatotoxicity induced by anti-TB drugs.","Tuberculosis","No","Interventional","September 2011","December 2013","Silymarin|Placebo","Drug|Drug","Not Applicable","All",,"35 Years","Prevention","Parallel Assignment","Korea, Republic of","Randomized","600",,
3297,"Completed","P1106 is Phase IV prospective pharmacokinetic (PK) study of low birth weight infants who are receiving or will be receiving as part of clinical care nevirapine (NVP) prophylaxis, tuberculosis (TB) prophylaxis or treatment and/or combination antiretroviral (ARV) treatment containing lopinavir/ritonavir (LPV/r). The study is designed to describe the pharmacokinetics and safety of NVP, INH, RIF, and LPV/r in these infants receiving the drug(s) as part of clinical care.","Low-Birth-Weight Infant|Tuberculosis|HIV","No","Observational","August 4, 2015","February 14, 2020",,,,"All","84 Days",,,,"South Africa|South Africa",,"124",,
3298,"Unknown status","An open label, randomized, controlled, equivalency trial to compare the efficacy of the percutaneous route of administration with the intradermal route of administration of Japanese (Tokyo) 172 BCG, in the prevention of tuberculosis during the first two years of life.","Tuberculosis","Accepts Healthy Volunteers","Interventional","March 2001","August 2006","Japanese (Tokyo) 172 Bacille Calmette Guerin (BCG).","Biological","Phase 4","All","24 Hours",,"Prevention","Single Group Assignment","South Africa","Randomized","12000",,
3299,"Completed","WHO recommends to take TB drugs while fasting: if TB drugs are taken with food, perhaps drug concentrations are too low; on the other hand: if this is not tolerated, drugs could also be taken with food.||Do lower drug concentrations - with improved adherence to therapy - outweigh the disadvantage of lower drug blood concentrations over time? How exactly do the drug concentrations over time (pharmacokinetics) compare between fasting and fed conditions, especially in the early stage of TB treatment when patients are relatively sick, and relatively poorly tolerate TB drugs?","Tuberculosis","No","Interventional","July 2013","June 2014","intravenous administration of 1st line TB drugs, day 1","Drug","Phase 2","All",,"18 Years","Treatment","Parallel Assignment","Indonesia","Randomized","20",,
3300,"Completed","Background: The disease burden of tuberculosis (TB), second only to HIV/AIDS among infectious diseases, is a major public health problem in developing countries. Accumulating evidence suggests that iron status is a primary determinant of TB progression. Anaemia is prevalent in patients with TB, particularly in sub-Saharan Africa, and associated with increased mortality. Anaemia in TB may be due to inflammation, dietary iron deficiency, or both, and distinguishing among these aetiologies is difficult. Iron supplementation is commonly used to treat anaemia in TB patients, but may be unnecessary if inflammation is the cause. Body iron sequestered by TB inflammation can be mobilized during treatment and used to correct the anaemia. Moreover, supplemental iron may be retained within macrophages, potentially increasing susceptibility to TB and leading to a poorer clinical outcome. Thus, better understanding of iron metabolism during TB and the aetiology of TB-related anaemia would clarify the potential role of iron in pathogenesis and optimal management of the disease.||The investigators hypothesize that: a) TB will increase circulating hepcidin and thereby impair dietary iron absorption and systemic utilization of iron, resulting in iron sequestration and anaemia; b) TB treatment and resolution of inflammation over 6 months will decrease circulating hepcidin, correcting these impairments and improving iron status and hemoglobin; c) the majority of iron utilized to replenish hemoglobin during recovery from TB will come from mobilization of sequestered iron stores rather than from iron absorption.||Objectives: Use iron stable isotopes to characterize iron balance over six months of TB treatment, and specifically to: a) quantify oral and intravenous iron incorporation (oral absorption and systemic iron utilization) at three time points during TB treatment (acute disease, after the intensive treatment phase and at completion of the continuation treatment phase); and b) determine the effect of treatment on iron mobilization from stores to replenish hemoglobin.||Methods/Subjects: Using a triple stable-isotope technique, iron absorption from labelled test meals (57Fe) and systemic iron utilization after labelled intravenous doses (54Fe, 58Fe) will be determined in 18 Tanzanian subjects with newly diagnosed pulmonary TB. The subjects will be studied at three time points (i) the day after TB diagnosis while infected, (ii) after 8 weeks of intensive phase treatment, and (iii) after another 16 weeks of continuation phase treatment. Iron status, hemoglobin, hepcidin and inflammation indexes will be measured at each time point. Isotope enrichment during the two treatment phases will be measured to estimate the relative rates of iron absorption and mobilization from stores during the intensive and continuation phases to determine the relative contributions of iron absorption and iron mobilization from stores during TB treatment and recovery.||Outcome: These studies will provide important new insights into the aetiology of anaemia and iron metabolism in TB patients. The results will provide essential data for evidence-based recommendations on the timing, administration route and efficacy of iron therapy in patients with TB, making possible, a safer and more effective treatment of anaemia in TB while decreasing morbidity and mortality from the disease.","Tuberculosis","No","Observational","April 2015","January 2017","Stable iron isotopes, non-drug intervention","Other",,"All","45 Years","18 Years",,,"Tanzania",,"19",,
3301,"Completed","The study has the following objectives:||Primary objective To evaluate the safety profile of an adjuvanted TB subunit vaccine administered in different antigen/adjuvant formulations at 0 and 2 months Secondary objective To determine the immunogenicity profile of an adjuvanted TB subunit vaccine administered in different antigen/adjuvant formulations at 0 and 2 months.","Tuberculosis","Accepts Healthy Volunteers","Interventional","December 2008","April 2010","Antigen (Ag85B-ESAT-6)|Antigen (Ag85B-ESAT-6) with adjuvant (IC31)","Biological|Biological","Phase 1","Male","40 Years","18 Years","Prevention","Single Group Assignment",,"Randomized","39",,
3302,"Active, not recruiting","Recent advances in molecular diagnostics of tuberculosis, especially the GeneXpert Mycobacterium tuberculosis/Rifampicin test have reduced the time to diagnose Rifampicin Resistant Tuberculosis (RR-TB) but only rifampicin resistance is diagnosed, leading to presumptive diagnosis of resistance to isoniazid and maybe other drugs. Thus in low and middle income countries, most drug sensitivity testing relies on phenotypic drug resistance testing, which takes up to 4 months. In addition, currently, culture on monthly sputum samples is recommended by the World Health Organization for follow-up of Rifampicin Resistant Tuberculosis patients under treatment. Unfortunately, culture is often not locally available and samples need to be transported from field to culture laboratories. The associated transport delays lead to high rates of contamination and false negative culture, particularly in laboratories in low resource settings. Many gaps for the diagnosis and management of RR-TB patients still need to be addressed and the DIAMA project (DIAgnostics for Multidrug resistant tuberculosis in Africa) study aims to address some of them.","Tuberculosis, Multidrug-Resistant","No","Observational","May 4, 2017","May 31, 2022","Deeplex test, MolBio TrueNat for 2nd line, GeneXpert 2nd line|Fluorescein DiAcetate (FDA) Microscopy,GeneXpert Ct value, pre-rRNA synthesis","Diagnostic Test|Diagnostic Test",,"All",,"15 Years",,,"Belgium|Benin|Cameroon|Congo, The Democratic Republic of the|Ethiopia|Guinea|Mali|Nigeria|Rwanda|Senegal",,"2840",,
3303,"Unknown status","Spontaneous bacterial peritonitis (SBP) is a common complication of end-stage liver disease due to various causes. The initial anti-infective medication is appropriate and the patient's survival rate is closely related. Ascitic fluid bacterial culture takes a long time, the positive rate is low, it is difficult to guide the timely use of antimicrobial drugs, empirical medicine based on evidence-based medicine for SBP in patients with end-stage liver disease is essential. The American College of Hepatology and the European Society of Hepatology recommend the use of third-generation cephalosporins as the first choice of empirical therapy in patients with end-stage liver disease associated with community-acquired SBP. Patients with merger of hospital-acquired SBP with piperacillin / tazobactam or carbapenem +/- glycopeptide antibiotics is the first choice for empirical medication. There is no clear recommendation in China. In recent years, the conclusions of international clinical research in this area have been in disagreement with the recommendations. As a key factor in the selection of empirical antibiotics is local bacterial resistance data, these findings are difficult to evidence-based medicine for Chinese doctors. This project intends to observe the efficacy of different initial anti-infective regimens in Chinese patients with end-stage liver disease with SBP and 30-day and 60-day non-liver transplant survival rates, providing evidence-based medical evidence for the empirical use of such patients.","End Stage Liver Disease|Infection|Spontaneous Bacterial Peritonitis","No","Observational","July 1, 2018","June 30, 2019","Antibiotics","Drug",,"All",,,,,"China",,"400",,
3304,"Not yet recruiting","Tuberculosis (TB) is still the leading cause of death in HIV-infected patients. Early diagnosis of TB substantially improves the survival of HIV-infected patients. Urine based detection of lipoarabinomannan (LAM) provides promising methods for quick diagnosis of TB in HIV-infected patients. However, the sensitivity and specificity of TB-LAM is still not well established, especially in area where non-tuberculosis mycobacterium is also prevalence. Here we aimed to evaluate the clinical utility of TB-LAM in diagnosis of active TB in hospitalized HIV-infected patients.","HIV Infections|Tuberculosis|Non-Tuberculous Mycobacterial Pneumonia","No","Interventional","October 2020","February 2021","Alere TB-LAM","Diagnostic Test","Not Applicable","All",,,"Diagnostic","Single Group Assignment",,"N/A","400",,
3305,"Completed","This study will examine an enhanced protocol to systematically screen a cohort of 400 new HIV clinic enrollees for prevalence and 1-year incidence of tuberculosis (TB).","Tuberculosis","No","Observational","October 2011","May 2013","Comprehensive TB screening","Other",,"All","99 Years","16 Years",,,"Zambia",,"400",,
3306,"Unknown status","- Background and study aims?||Some of the drugs used to treat HIV (anti-retrovirals, or ARVs) can affect the blood levels of other drugs used to treat TB - called a ""drug-drug interaction"". The main drug used in second-line therapy, Aluvia (lopinavir/ritonavir), is one of the drugs that has this effect. This is why people on second-line ARVs usually cannot use one of the main TB drugs, ""rifampicin"", and instead will be prescribed a slightly different drug called ""rifabutin"", which is less affected by these drug-drug interactions. Although blood levels of rifabutin are not as badly affected by Aluvia as blood levels of rifampicin, rifabutin levels in the blood are still increased a lot by taking Aluvia at the same time. This could lead to higher levels of side-effects because there is more drug in the body. So in the past doctors have suggested that instead of taking rifabutin every day with Aluvia, it should only be taken three times a week, on Mondays, Wednesdays and Fridays. However, in the last 2 years, new studies have suggested that this three times a week regimen might not be enough and that it may not completely cure TB. So the purpose of this study is to find out whether taking rifabutin every day with Aluvia really does lead to more side-effects, and whether taking rifabutin three times a week with Aluvia really does lead to much lower levels of rifabutin in the blood.||- Who can participate?||This substudy is specifically for people who are already taking anti-TB drugs in EARNEST, or who need to start anti-TB drugs whilst they are in the EARNEST trial.||- What does the study involve?||Participants will be selected (by chance, chosen by a computer) to one of the following two rifabutin groups:||Group 1: Rifabutin (150 mg) taken three times a week on Monday/Wednesday/Friday Group 2: Rifabutin (150 mg) taken every day On these days, one capsule of rifabutin (150 mg) should be taken in the morning by mouth.||Participants will be asked to attend clinic 2 and 12 weeks after entering the sub-study then every 6 weeks until the end of their TB treatment, and then return to their usual EARNEST follow-up schedule. This is roughly the same visit schedule for people with TB who are usually seen more frequently than those without TB, whether or not the patients join this sub-study. The 2 week visit is specifically so the investigators can make sure participants are doing OK on rifabutin and to check carefully that they don't have any side-effects. At all these visits (including the day when participants enroll into the substudy) the investigators will take an extra 10 ml (two teaspoons) of blood to do laboratory tests for side-effects of rifabutin, and to measure the levels of rifabutin and other ARVs in the blood - these are called ""pharmacokinetic"" or ""PK"" studies. On the day of these visits, participants should not take their dose of rifabutin until after this blood draw, so the investigators can measure the lowest amount of drug likely in their blood. Instead, participants should bring the rifabutin dose to clinic, so that they can take it straight after the blood draw. At the visit 12 weeks after starting rifabutin, participants will need to stay in clinic for a second blood draw of ~3 ml (half a teaspoon) around 4 hours after they take the rifabutin dose immediately after the first blood draw. We use this second sample to see how quickly rifabutin enters the blood. At this special visit the investigators will make sure participants are first seen as early as possible, so they don't have to stay any longer than necessary for the second blood draw to be taken 4 hours later. After participants have completed their TB treatment they will stay in EARNEST until the end of the trial (144 weeks on second-line therapy).||- What are the possible benefits and risks of participating?||If participants are allocated to Group 1 (150 mg rifabutin three times a week), there is a risk that they may have lower levels of rifabutin in your blood and this may be less effective at treating the TB. However, participants should have fewer side-effects. In contrast, if participants are allocated to Group 2 (150 mg rifabutin daily), here is a risk that they may get more side-effects, but the levels of rifabutin in the blood should be more than high enough to have a good chance of curing the TB. Having blood taken may cause some discomfort and/or bruising in some people. It is currently impossible to know which rifabutin regimen would be best and participants may find in years to come that they may or may not have received the best treatment.||Where is the study run from?||9 EARNEST sites in Uganda as follows: JCRC Kampala, IDI, San Raphael of St Francis Hospital (Nsambya), JCRC Mbarara, JCRC Mbale, JCRC Kabale, JCRC Kakira, JCRC Gulu||When is study starting and how long is it expected to run?||Start 05/03/2012 finish on 31/01/2014||- Who is funding the study? Abbott","HIV|Tuberculosis","No","Interventional","December 2011","January 2014","Rifabutin","Drug","Phase 2","All",,"12 Years","Treatment","Parallel Assignment","Uganda|Uganda|Uganda|Uganda|Uganda|Uganda|Uganda|Uganda|Uganda","Randomized","140",,
3307,"Completed","The purpose of this study is to determine whether one or two four-month regimens of tuberculosis treatment are as effective as a standard six-month regimen for treatment of pulmonary tuberculosis (TB). All three regimens are administered daily, seven days each week, with direct observation of each dose by a health-care worker at least five of the seven days of each week.||The standard six-month regimen is two months of isoniazid, rifampin, ethambutol, and pyrazinamide followed by four months of isoniazid and rifampin.||The first short regimen is a single substitution of rifapentine for rifampin: two months of isoniazid, rifapentine, ethambutol, and pyrazinamide, followed by two months of isoniazid and rifapentine.||The second short regimen is a double substitution of rifapentine for rifampin and moxifloxacin for ethambutol: two months of isoniazid, rifapentine, moxifloxacin, and pyrazinamide, followed by two months of isoniazid, rifapentine, and moxifloxacin.||Target enrollment is 2500 participants. Each study participant will remain in the study for 18 months in order to include at least 12 months of evaluation of whether the participant's TB recurs.","Tuberculosis","No","Interventional","January 25, 2016","May 2021","rifapentine|rifapentine and moxifloxacin|control","Drug|Drug|Drug","Phase 3","All",,"12 Years","Treatment","Parallel Assignment","United States|United States|United States|United States|United States|Brazil|Brazil|China|Haiti|Haiti|India|India|Kenya|Kenya|Kenya|Malawi|Malawi|Peru|Peru|South Africa|South Africa|South Africa|South Africa|South Africa|South Africa|South Africa|South Africa|Thailand|Thailand|Uganda|Uganda|Vietnam|Zimbabwe","Randomized","2516","12|11|13","56|39|37"
3308,"Completed","This is a double-blind, randomized (in 3:1 ratio -vaccine : placebo) study to assess the safety, reactogenicity and immunogenicity in healthy, BCG vaccinated adults.","Healthy","Accepts Healthy Volunteers","Interventional","December 1, 2018","May 31, 2020","GamTBvac vaccine|placebo","Biological|Biological","Phase 2","All","49 Years","18 Years","Prevention","Parallel Assignment","Russian Federation|Russian Federation","Randomized","180",,
3309,"Recruiting","This study will test the filtration, air leak, and breathability of a newly designed fully washable mask developed by Dr. Nordell with the Mayo Clinic. This mask is theorized to be a superior alternative to other respirators currently used when one-time-use N95 masks are unavailable.","Covid19|Tuberculosis|Respiratory Viral Infection","Accepts Healthy Volunteers","Interventional","April 9, 2021","February 1, 2022","N95 mask|Nordell single E-100 layer mask|Nordell double E-100 layer mask","Device|Device|Device","Not Applicable","All",,"18 Years","Prevention","Single Group Assignment","United States","N/A","40",,
3310,"Active, not recruiting","Lesotho, a small, landlocked country completely surrounded by South Africa, is among the world's poorest nations with one of the world's most severe epidemics of tuberculosis (TB) and HIV. TB incidence is the world's highest and approximately 76% of TB patients are HIV coinfected. Data from similar settings suggest that TB incidence in children is approximately 50% of adult TB incidence. The Lesotho National TB Program has adopted World Health Organization's (WHO) isoniazid preventive therapy (IPT) recommendations for child contacts; however, as in other countries in the region, implementation of IPT in children is limited, no clear strategies guide child contact tracing and screening, and no clear methods ensure provision of IPT in children. Thus, it is important to evaluate novel methods to prevent TB in child contacts of adult TB cases.||The purpose of the PREVENT Study is to identify an effective and acceptable intervention that addresses programmatic, structural and psychosocial barriers to contact tracing, screening, and IPT for child contacts of TB patients, with the ultimate goal of improving health outcomes among children in Lesotho. The study is a two-arm cluster randomized trial, randomized at the TB clinic level, which includes ten TB clinics in Berea district. Clinics are randomized to deliver the community-based intervention (CBI) or standard of care (SOC), with stratification by facility type. The experimental intervention will be delivered to all child contacts of adult TB patients in TB clinics randomly assigned to CBI. In TB clinics assigned to SOC, usual care procedures for contact tracing and IPT will be delivered.","Tuberculosis","Accepts Healthy Volunteers","Interventional","December 2015","December 2021","Community-based intervention|Standard of care","Behavioral|Other","Not Applicable","All",,,"Prevention","Parallel Assignment","Lesotho|Lesotho|Lesotho|Lesotho|Lesotho|Lesotho|Lesotho|Lesotho|Lesotho|Lesotho","Randomized","562",,
3311,"Terminated","The purpose of this study is to see whether children who take vitamins along with the standard medicine for tuberculosis (TB) recover better and quicker than children who take only the standard medicine for TB. Four hundred children ages 6 weeks-5 years, who have been diagnosed with tuberculosis, will be enrolled. They will be followed for 2 months after treatment for TB. Study procedures may include blood draws, Tuberculin Skin Tests, body measurements, gastric aspirates (removal of stomach fluid), physical exams, and questionnaires. This study will occur in Tanzania.","Tuberculosis","No","Interventional","May 2005","August 2007","Multivitamin supplement containing vitamins B, C, and E|Placebo","Dietary Supplement|Drug","Phase 3","All","5 Years","6 Weeks","Treatment","Parallel Assignment","Tanzania","Randomized","40",,
3312,"Completed","The purpose of this pilot study is to evaluate the sensitivity and specificity of a nanotube-based point-of-care breath-based tuberculosis screening test as compared to the current standards of care including sputum microscopy, sputum culture, chest X-ray, and GeneXpert (MTB/RIF).||The primary objective is to determine an initial estimate of the sensitivity and specificity of a nano-tube based point-of-care test for the diagnosis and screening of active pulmonary tuberculosis.||Secondary objectives include the collection of user data to test and further develop the screening platform based on end-user feedback.","Tuberculosis","Accepts Healthy Volunteers","Observational","February 2016","November 2017","Breath Collection","Device",,"All","70 Years","18 Years",,,"India",,"810",,
3313,"Completed","This study will evaluate the safety, pharmacokinetics and effectiveness of a single dose of 600 mg IV peramivir in the treatment of elderly subjects with acute uncomplicated influenza infection and in subjects with acute uncomplicated influenza infection at higher risk for influenza complications. All subjects will receive IV peramivir.","Influenza","No","Interventional","December 2015","September 2018","Peramivir","Drug","Phase 3","All",,"18 Years","Treatment","Single Group Assignment","United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States","N/A","74","0|0|0","0|0|0"
3314,"Completed","There are four populations in Recombinant Mycobacterium tuberculosis Vaccine Freeze-dried (AEC/BC02) phase I clinical research. The clinical study adopt open research design.||Population I have 25 subjects who received Tuberculin purified protein derivative(TB-PPD) skin test and specific gamma-interferon (γ-IFN)detection whose results are both negative ;Population II have 30 subjects who received Tuberculin purified protein derivative(TB-PPD) and ESAT6-CFP10 skin test in different arms , specific gamma-interferon (γ-IFN) detection whose results are all negative.We call polulation III as uninfected TB PPD positve population.This group screened 30 subjects whose ESAT6-CFP10 skin test and specific gamma-interferon (γ-IFN)detection results are both negative,but Tuberculin purified protein derivative(TB-PPD) skin test positive.50 subjects whose three kinds of detection results are all positive γ-IFN,TB-PPD and ESAT6-CFP10 ) are named as population IV.||After filtrating, injecting of population I start firstly.After ensure the safety of the population I,the population II～polulation IV carry out in turn the implementation at the same time.","Tuberculosis","Accepts Healthy Volunteers","Interventional","April 16, 2018","October 30, 2019","Placebo|Low dose adjuvant|High dose adjuvant|Low dose vaccine|High dose vaccine","Biological|Biological|Biological|Biological|Biological","Phase 1","All","45 Years","18 Years","Prevention","Parallel Assignment","China","Non-Randomized","25",,
3315,"Recruiting","The purpose of this open-label, multicenter, non-randomized, pilot study is to assess the safety of high dose intermittent iNO for treatment of NTM infection in CF and non-CF patients.","Non-Tuberculous Mycobacterial Pneumonia|Cystic Fibrosis|Mycobacterial Pneumonia|Mycobacterium Abscessus Infection|Mycobacterium Avium Complex","No","Interventional","December 7, 2020","May 2022","LungFit","Device","Not Applicable","All",,"18 Years","Treatment","Single Group Assignment","Australia","N/A","20",,
3316,"Completed","This study is to investigate the safety, tolerability and immunogenicity of the typhoid fever vaccine candidate M01ZH09 manufactured at commercial scale, at a new manufacturing facility. The vaccine will be delivered as a single oral dose to healthy, typhoid vaccine-naïve adults.","Typhoid","Accepts Healthy Volunteers","Interventional","May 2008","December 2008","Dose of 5.0 x 10^9 CFU (Cohort 1)|Dose of 7.5 x 10^9 CFU (Cohort 2)|Dose of 1.1 x 10^10 CFU (Cohort 3)|Dose of of 1.7 x 10^10 CFU (Cohort 4)|Placebo (Cohorts 1-4 pooled)","Biological|Biological|Biological|Biological|Other","Phase 2","All","50 Years","18 Years","Prevention","Sequential Assignment","United States|United States|United States","Randomized","187","0|0|0|0|0","0|0|0|0|0"
3317,"Completed","The purpose of this study is:||To evaluate the safety and tolerability of orally administered OPC-67683 when administered two times daily (BID) to MDR TB patients refractory to treatment with an optimized background regimen of anti-TB medications (OBR).|To evaluate the pharmacokinetics (PK) of OPC-67683 and metabolites.","Tuberculosis","No","Interventional","February 2010","May 2011","OPC-67683","Drug","Phase 2","All","64 Years","18 Years","Treatment","Single Group Assignment","Latvia|Lithuania|Lithuania","N/A","10",,
3318,"Recruiting","Current rapid molecular assays for detection of drug-resistant TB from direct clinical samples have important limitations. They are not suited for high-throughput settings; can only be used to detect a limited number of target gene regions and are not ideal for detection of phenotypic resistance conferred by mutations across large gene regions (e.g. pyrazinamide).||Culture-free, end-to-end targeted NGS (tNGS) Solutions for Diagnosis of Drug Resistant TB can offer higher throughput and greater accuracy across more TB drugs than current WHO endorsed molecular assays, and a significantly faster time to result than phenotypic drug susceptibility testing (DST).||Evidence regarding the clinical diagnostic accuracy and operational characteristics of tNGS solutions is needed to comprehensively evaluate tNGS for diagnosis of drug-resistant TB among patients who have been diagnosed with TB, and will be critical to inform global and national policy.","Tuberculosis, Multidrug-Resistant","No","Observational","April 16, 2021","June 2022","targeted Next Generation Sequencing (tNGS)","Diagnostic Test",,"All",,"18 Years",,,"Georgia|India|South Africa",,"750",,
3319,"Completed","Goal of Serum Institute of India Limited (SIIL) is the development of a recombinant urease C-deficient listeriolysin expressing BCG vaccine strain (VPM1002) as a safe, well tolerated and efficacious vaccine against tuberculosis (TB) for residents in endemic areas and persons at risk in non-endemic areas. The new vaccine should be at least as potent as the current strain and should be safer than BCG.||The preceding phase-IIa trial was the first investigation of VPM1002 in newborn infants in a high burden setting in South Africa. The vaccination of HIV-unexposed infants with VPM1002 indicated again safety, tolerability and immunogenicity sufficient to proceed in HIV-exposed infants.||The current study is a multiple site trial in South Africa to evaluate safety and immunogenicity in HIV-unexposed and -exposed newborn infants.","Tuberculosis","Accepts Healthy Volunteers","Interventional","June 2015","November 2017","VPM1002|BCG|VPM1002(Hyg+)","Biological|Biological|Biological","Phase 2","All","12 Days",,"Prevention","Parallel Assignment","South Africa|South Africa|South Africa|South Africa","Randomized","416",,
3320,"Unknown status","The purpose of this study is to compare three strategies for finding TB cases in a rural Sub-Saharan African setting: 1) Screening all attendees of primary care clinics for TB; 2) Conducting household contact investigations of newly diagnosed TB cases; 3) Providing incentives to newly diagnosed TB cases and their contacts to promote contact screening for TB. For each intervention, investigators will measure comparative effectiveness in terms of cases identified as well as the cost-effectiveness and feasibility of implementation.","Tuberculosis","Accepts Healthy Volunteers","Interventional","July 18, 2016","January 17, 2020","Active TB case finding","Other","Not Applicable","All","99 Years",,"Diagnostic","Parallel Assignment","South Africa|South Africa","Randomized","128171",,
3321,"Completed","The purpose of this study is (1) to establish the feasibility, yield, and clinical impact of a ""Test & Treat TB"" strategy on a mobile HIV screening unit in South Africa and (2) to assess the cost and cost-effectiveness of this mobile, integrated HIV/TB screening strategy for maximizing linkage to TB care and treatment completion.","Tuberculosis","No","Interventional","April 2015","November 2017","Test-and-Treat TB","Other","Not Applicable","All",,"18 Years","Other","Parallel Assignment","South Africa","Randomized","4815",,
