"APIVrs: 1.01.03"
"DataVrs: 2021:10:13 22:57:14.023"
"Expression: bacterial infection"
"NStudiesAvail: 392193"
"NStudiesFound: 7653"
"MinRank: 7000"
"MaxRank: 7688"
"NStudiesReturned: 654"
"Field Names: OverallStatus,BriefSummary,Condition,HealthyVolunteers,StudyType,StartDate,CompletionDate,InterventionName,InterventionType,Phase,Gender,MaximumAge,MinimumAge,DesignPrimaryPurpose,DesignInterventionModel,LocationCountry,DesignAllocation,EnrollmentCount,EventGroupDeathsNumAffected,EventGroupSeriousNumAffected"

"Rank","OverallStatus","BriefSummary","Condition","HealthyVolunteers","StudyType","StartDate","CompletionDate","InterventionName","InterventionType","Phase","Gender","MaximumAge","MinimumAge","DesignPrimaryPurpose","DesignInterventionModel","LocationCountry","DesignAllocation","EnrollmentCount","EventGroupDeathsNumAffected","EventGroupSeriousNumAffected"
7336,"Completed","Enhanced terminal room disinfection is a novel, promising, but still unproven strategy for the prevention of healthcare-associated infections (HAIs) due to selected multidrug-resistant (MDR) bacterial pathogens. The investigators will perform a large prospective, multicenter study enhanced terminal room disinfection to 1) determine the efficacy and feasibility of enhanced terminal room disinfection strategies to prevent HAIs and 2) determine the impact of environmental contamination on acquisition of MDR-pathogens among hospitalized patients.","Multidrug Resistant Organisms|Healthcare Associated Infections","No","Interventional","April 2012","August 2015","Quaternary ammonium|Bleach|Quaternary ammonium and UV-C light|Bleach and UV-C light","Other|Other|Other|Other","Not Applicable","All",,,"Prevention","Factorial Assignment","United States|United States|United States|United States|United States|United States|United States|United States|United States","Randomized","21395",,
7337,"Recruiting","Central line-associated bloodstream infections (CLABSIs) are the most common healthcare-associated infection in children and are associated with morbidity and mortality. This study will attempt to identify the source of bloodstream infections (BSIs) in children with CLABSI because we hypothesize that many of the BSIs that are currently classified as CLABSIs are actually laboratory-confirmed bloodstream infections (LCBI) that may be a result of mucosal barrier injury (MBI), also known as MBI-LCBI. In order to study this, we will isolate bacteria from multiple body sites of children that have BSI in order to compare these bacteria to the strain growing in their blood using whole-genome DNA sequencing. We will also evaluate biomarkers of MBI of the respiratory tract and GI tract.","Laboratory-confirmed Bloodstream Infection|Central Line-associated Bloodstream Infections|Mucosal Barrier Injury","No","Observational","November 2014","June 2022",,,,"All",,,,,"United States",,"60",,
7338,"Terminated","Aims of the study||to evaluate the rate of enteric gram negative bacteria colonization in tracheotomised COPD patients|to evaluate the effect of azithromycin long-term treatment on Pseudomonas aeruginosa colonization and colony counts, and on reduction of the number of exacerbations/hospitalisations, antibiotic courses and steroid use.|to evaluate the Quality of Life of patients treated and not treated with azithromycin, using a validate Italian version of St George questionnaire|to evaluate the rate of chronic colonization with atypical pathogens|to evaluate the safety and tolerability of a long-term treatment with azithromycin, including a survey on possible bacterial antibiotic resistance pattern variations","COPD|Tracheostomy","No","Interventional","October 2004","April 2006","azithromycin (drug)","Drug","Phase 2","All","80 Years","45 Years","Prevention","Parallel Assignment","Italy|Italy|Italy","Randomized","30",,
7339,"Unknown status","Spontaneous bacterial peritonitis (SBP) is a common and frequently fatal complication of end-stage liver disease with a mortality of up to 10%, primarily due to the development of kidney failure. Current standard practice is to treat this infection with broad spectrum antibiotics and salt-poor albumin administration on day one and three of treatment. In this study the investigators test the hypothesis that the administration of a second dose of albumin at 48 hours only to patients with renal insufficiency, is as effective at preventing kidney failure as administering the second dose to all patients at 72 hours.","Spontaneous Bacterial Peritonitis|Cirrhosis","No","Interventional","May 2005","August 2010","Standard Care|Experimental","Drug|Drug","Phase 4","All","75 Years","18 Years","Treatment","Parallel Assignment","United States|United States","Randomized","80",,
7340,"Unknown status","Patients often come to the emergency department with bacterial skin infections (known as ""cellulitis""). Some patients with very severe infections are admitted to hospital for antibiotic treatment and some are sent home on oral antibiotics. Many patients have moderate infections and are treated as outpatients with daily intravenous antibiotics for 2-5 days. In this patient group it is unclear if treatment with oral antibiotics is as effective as intravenous antibiotics. The purpose of this study is to determine if treatment of moderate cellulitis with an intravenous antibiotic (cefazolin) for 3-5 days is as effective as treatment with an oral antibiotic (moxifloxacin). We hypothesize that the oral agent will be as effective as intravenous treatment for moderate cellulitis.","Cellulitis","Accepts Healthy Volunteers","Interventional","January 2004","December 2013","Cefazolin and Moxifloxacin","Drug","Phase 3","All","18 Years",,"Treatment","Parallel Assignment","Canada","Randomized","390",,
7341,"Completed","To assess safety, efficacy and pharmacokinetics of multiple dosesin patients with Bacterial Enteritis caused by Clostridium difficile infection(CDI) or Enteric infection.","Bacterial Enteritis","No","Interventional","August 20, 2015","March 14, 2017","OPS-2071 tablet","Drug","Phase 2","All","74 Years","19 Years","Treatment","Parallel Assignment","Japan|Korea, Republic of|Singapore","Randomized","43","0|0|0|0","0|0|1|0"
7342,"Completed","GSK2140944 belongs to the Bacterial Type II Topoisomerase Inhibitor (BTI) class of antibiotics. GSK2140944 has demonstrated in vitro and in vivo activity against Gram positive pathogens including methicillin resistant Staphylococcus aureus (MRSA) and Gram-negative pathogens associated with respiratory tract, skin and soft tissue infections including isolates resistant to existing classes of antimicrobials.","Infections, Respiratory Tract","Accepts Healthy Volunteers","Interventional","June 4, 2012","February 21, 2014","Part A: GSK2140944 Drug single dose of 200mg, 600mg, 1200mg, 1800 mg, and dose to be determined|Part B: GSK2140944 Repeat Drug dose of 400mg, 750mg, 1000 mg, and dose to be determined","Drug|Drug","Phase 1","All","60 Years","18 Years","Other","Single Group Assignment","Australia","Randomized","86",,
7343,"Unknown status","Spontaneous bacterial peritonitis (SBP) is an ascitic fluid infection in cirrhotic patients","Cirrhosis, Liver","Accepts Healthy Volunteers","Observational","May 11, 2017","December 2019","Platelet indices","Diagnostic Test",,"All",,,,,"Egypt",,"100",,
7344,"Completed","From the British Thoracic Guidelines1 and a PUBMED search there are no randomised controlled trials exploring optimum antibiotic duration for chest infections. The standard course of intravenous antibiotics for exacerbations of bronchiectasis is 14 days. This is a preliminary open labelled study to assess whether it is feasible to stop treatment earlier (day 8 or day 11) if the bacterial load is low or absent at days 7 or day 10 (it takes 24 hours for the results to be processed). All patients will therefore have a minimum of 7 days intravenous antibiotics. The intravenous antibiotic chosen is routinely used for exacerbations in bronchiectasis.||Our hypothesis is that patients could have personalised treatment and be able to stop antibiotics when the sputum bacterial load is low (<10^6 colony forming units/ml (cfu/ml)).","Bronchiectasis","No","Interventional","January 2014","February 1, 2020","Duration|Colomycin|Meropenem","Other|Drug|Drug","Phase 4","All",,"18 Years","Treatment","Parallel Assignment","United Kingdom","Randomized","90",,
7345,"Completed","This study examined the etiology of acute respiratory viral infections (ARVI) during the 2015-2016 season, evaluated the statistics of the incidence of influenza and ARVI in this period (epidemiology: severity of the disease and bacterial exacerbations; demographics of patients; duration and timing of treatment; safety; quality of treatment), and evaluated the effectiveness of complex therapy with an emphasis on the using of interferon inducers in hospitalized children aged 3 to 11 years.","Influenza|Acute Upper Respiratory Infection","No","Observational","September 11, 2015","September 28, 2016","Kagocel","Drug",,"All","11 Years","3 Years",,,"Russian Federation",,"80",,
7346,"Completed","The purpose of this study is to determine the extent to which bacterial growth in the nostrils by S. aureus, a common bacteria that is found in hospital environment, can be reduced by NOZIN® Nasal Sanitizer® antiseptic nasal swabs during the course of a typical 10-hour work period in participants known to have S. aureus in their nose passages.","Infectious Disease","Accepts Healthy Volunteers","Interventional","January 2013","May 2013","Nozin® Nasal Sanitizer®|Placebo","Other|Other","Not Applicable","All","70 Years","18 Years","Prevention","Parallel Assignment","United States","Randomized","39",,"0|0"
7347,"Withdrawn","This study is a first-in-man clinical trial using fiber optically delivered ultraviolet light for reducing viable bacteria within indwelling tunneled dialysis catheters.","Catheter-Related Infections","No","Interventional","May 11, 2017","May 10, 2018","Ultraviolet light emitting optical fiber","Device","Not Applicable","All",,"18 Years","Treatment","Single Group Assignment","United States","N/A","0",,
7348,"Completed","Antimicrobial resistance is one of the greatest threats to human health, and is driven by inappropriate antimicrobial use. Antimicrobial stewardship programs (ASPs) improve the use of antimicrobials in hospitals. The purpose of this study is to identify the need for and barriers to implementation of ASPs in three hospitals in Sri Lanka, Kenya, and Tanzania.","Resistance Bacterial","No","Observational","March 12, 2018","March 8, 2019","Antimicrobial stewardship advice","Other",,"All",,,,,"Sri Lanka",,"3115",,
7349,"Recruiting","Proportion of postoperative complications (infections, dehiscence, graft slough) after initial application of Integra™","Wounds and Injuries","No","Observational","December 14, 2017","January 1, 2021","Integra™ dermal regeneration template","Device",,"All","90 Years","18 Years",,,"United States",,"54",,
7350,"Completed","Background:||One of the leading causes of peri-operative osteoarticular infections (OAI) is Staphylococcus aureus. Treatment usually requires surgical debridement in association with appropriate antibiotic therapy. After surgery, an intravenous (IV) antibiotic therapy is routinely indicated for 10 to 15 days, followed by a minimal one-month oral treatment. In this protocol, the latter includes clindamycin in combination with rifampin or levofloxacin. Clindamycin is considered a good option in staphylococcal infections, because of its action against biofilm formation and bacterial adherence, its high level of joint and bone penetration and its good tolerance. Rifampin, a potent cytochrome P-450 inducer, enhances the elimination of a large number of drugs. Therefore, an influence of rifampin on clindamycin pharmacokinetics must be considered.||Objectives:||The primary objective is to compare the influence of rifampin and levofloxacin respectively on the pharmacokinetics of clindamycin in a randomized series of peri-operative staphylococcal OAI. The investigators then seek to determine the optimal drug association with regard to infection control and drug tolerance.||Study design:||Monocentric, randomized, open label, comparative study||Study period:||From November 2010 to October 2011.||Materials and Methods:||Following surgical debridement and after 10 to 15 days of IV antibiotherapy, patients are randomly assigned either to the ""clindamycin/rifampin"" arm either to the ""clindamycin/levofloxacin"" arm, according to the antimicrobial susceptibility testing. Peak and trough serum concentrations of clindamycin are measured at day-1, day-15 and day-30 of oral treatment. Rifampin and levofloxacin serum concentrations are measured at the same intervals to monitor patient compliance.","Osteoarticular Infection","No","Interventional","October 2010","October 2011","association of RIFAMPIN + CLINDAMYCIN|association of LEVOFLOXACIN+ CLINDAMYCIN","Drug|Drug","Not Applicable","All",,"18 Years","Treatment","Parallel Assignment","France","Randomized","23",,
7351,"Completed","Various bacterial organisms will be tested in order to compile information regarding the effectiveness of tigecycline against certain bacteria seen in local communities.","Infection","No","Observational","December 2005","September 2006",,,,"All",,,,,,,"1575",,
7352,"Completed","Introduction: Periprosthetic joint infection (PJI) is a common cause for reoperation after knee and hip arthroplasty surgery. Debridement, antibiotics and implant retention (DAIR) is recommended in early infections (< 4 weeks) and stable implants. Aims: To define the success rate of DAIR in early infections and to identify predictors for success. Material and methods: In a retrospective cohort study we included patients with hip- or knee arthroplasties reoperated for an early PJI at Danderyd Hospital 2007-2012. Logistic regression analysis was used to identify risk factors affecting success rate. Primary outcome variable was the success of the DAIR treatment. Secondary outcome variable vas risk factors for treatment failure.","Direct Infection of Hip- and Knee Arthroplasty","No","Observational","January 2013","June 2013","Debridement, antibiotics and implant retention","Procedure",,"All",,,,,"Sweden",,"51",,
7353,"Unknown status","This study will be conducted to assess the efficacy of caries excavation using the papain-based chemo-mechanical method (Brix 3000) in comparison to conventional rotary tools in the reduction of the bacterial population in occlusal carious cavities","Microbial Colonization","Accepts Healthy Volunteers","Interventional","March 1, 2019","June 1, 2019","Papain-based Chemo-mechanical caries removal agent|conventional rotary","Drug|Device","Not Applicable","All","50 Years","18 Years","Treatment","Parallel Assignment",,"Randomized","2",,
7354,"Completed","Medtronic , Inc. is sponsoring the World-wide Randomized Antibiotic Envelope Infection Prevention Trial (WRAP-IT), a randomized, prospective, multi-center, single blinded, post-market, interventional clinical study. This study will evaluate the ability of the TYRX™ envelope to reduce major Cardiac Implantable Electronic Device (CIED) infections through 12-months post-procedure following CIED generator replacement, upgrade, revision, or de novo cardiac resynchronization therapy defibrillator (CRT-D) implant. Additionally, this large device study provides the unique opportunity to prospectively characterize the performance of Medtronic's lead monitoring features in subjects whose CIED system includes a transvenous right ventricular (RV) defibrillation lead. Finally, the WRAP-IT study will serve as a post-approval study for those geographies requiring a post-approval study of the TYRX™ envelope.","CIED Related Infection","Accepts Healthy Volunteers","Interventional","January 2015","September 2018","TYRX™ Absorbable Antibacterial Envelope","Device","Phase 4","All",,"18 Years","Prevention","Parallel Assignment","United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|Austria|Belgium|Belgium|Belgium|Canada|Canada|Canada|Canada|Chile|China|China|Denmark|Finland|Finland|France|France|France|France|France|Germany|Germany|Greece|Greece|Greece|Israel|Israel|Italy|Italy|Italy|Italy|Malaysia|Malaysia|Malaysia|Netherlands|Netherlands|Norway|Poland|Poland|Portugal|Portugal|Saudi Arabia|Singapore|Singapore|Slovakia|Slovakia|Slovakia|Spain|Spain|Spain|Spain|Sweden|Sweden|Sweden|Sweden|Switzerland|Switzerland|Switzerland|United Kingdom|United Kingdom|United Kingdom|United Kingdom","Randomized","7075","349|365","1553|1548"
7355,"Completed","Healthcare worker uniforms are frequently contaminated with bacteria known to cause infections in humans. These bacteria are acquired during the workday. A new technology of antimicrobial textiles have been developed and incorporated into the fabric of health care worker uniforms, reportedly with effectiveness rates of > 99% but there is little literature describing the effectiveness of Healthcare worker (HCW) uniforms with antimicrobial properties in the clinical setting. Because of the potential benefit that such uniforms could offer HCWs and patients alike, further investigation into whether these fabrics are effective is warranted.||Up to 140 physicians, nurses, and midlevel providers who work at Denver Health on the general internal medicine wards will be invited to participate in this study. Participants will be randomized to wear either uniforms (scrubs) that have antimicrobial properties or standard scrubs provided by the hospital. At the end of an 8-hour workday, three areas on each uniform and each subject's wrist area will be cultured to assess for total bacterial colonization as well as for various resistant bacteria such as methicillin-resistant Staphylococcus aureus (MRSA), vancomycin-resistant Enterococcus (VRE), and resistant gram-negative rods.||Primary Hypothesis: HCW uniforms with antimicrobial properties will have less bacterial contamination than standard uniforms (scrubs) at the end of an 8-hour workday.||Specific aim 1a. Demonstrate that antimicrobial uniforms will have less total bacterial contamination of sites swabbed compared to standard uniform after an 8-hour workday.||Specific aim 1b. Demonstrate that antimicrobial uniforms will have less antimicrobial-resistant bacterial contamination (specifically looking for MRSA, VRE, and resistant gram negatives) of sites swabbed compared to standard uniform after an 8-hour workday.","Bacterial Contamination of Healthcare Worker Uniforms","Accepts Healthy Volunteers","Interventional","November 2011","August 2012","Antimicrobial Scrubs","Other","Not Applicable","All","90 Years","18 Years","Health Services Research","Parallel Assignment","United States","Randomized","109",,"0|0|0"
7356,"Recruiting","The human gastrointestinal tract harbours ~40 trillion microbial cells, far outnumbering the cell number, and therefore the genetic content of its host. How this genetically diverse bacterial (collectively referred as 'microbiota') co-resident modulates host homeostasis is largely unknown. We are increasing gaining a better understanding how the microbes modulate mucosal and systemic metabolic/immune and organ systems including the kidney, heart and the brain. Therapeutic targeting of the gastrointestinal (GI) microbiota may help improve clinical outcomes in conditions as diverse as arthritis, cardiovascular disease, and cancer. In contrast to other organ systems, studies investigating the role of the microbiota in modulating clinical outcomes in renal transplantation lags behind.||The aim of the study is to examine (a) how alterations in the urinary and GI microbiota and associated metabolites impact on host immunity after renal transplantation, and (b) whether such changes are correlated with post-transplant complications, such as rejection, development of de novo donor specific antibodies, metabolic complications (e.g post-transplant diabetes) and infections. Participants will be followed before and up to twelve months post-transplantation, and, longitudinal microbial data will be correlated with in-depth immune phenotyping and clinical end-points to define the impact that changes in urinary and GI microbial ecology have on kidney transplant outcomes.","Kidney Diseases|Kidney Transplant Failure and Rejection|Urinary Tract Infections",,"Observational","March 1, 2020","June 1, 2025","Pre-operative assessment - blood, urine, & faecal sample|Post-operative day 3 assessment - blood, urine, & faecal sample|Post-operative week 4-6 assessment - blood, urine, & faecal sample|Post-operative 3 month assessment - blood, urine, & faecal sample|Pre-operative 6 month assessment - blood, urine, & faecal sample|Post-operative month 12 recipient assessment - blood, urine, & faecal sample","Other|Other|Other|Other|Other|Other",,"All",,"18 Years",,,"United Kingdom",,"130",,
7357,"Completed","The purpose of this study is to investigate the clinical implementation of a new percutaneous prosthetic attachment system by determining the resident microbial ecology of the implant exit site and to simultaneously study the systemic and local stomal immune responses. This study will follow 10 patients implanted with percutaneous osseointegrated prosthetics (POPs) for a period of one year. Two state-of-the-art, pre- and post-surgery bacterial monitoring technologies will be used; these procedures are intended to facilitate the early prediction, detection, and treatment of infection, as well as to provide follow-up data that can potentially be used to advantageously manipulate the stomal microbial environment in future clinical trials.||Commensal skin bacteria colonize all stomas. Colonization does not necessarily result in infection. Over time, the presence of this skin penetrating foreign object (implant) will cause measurable changes in the bacterial population (microbiota) at and around the POP exit site. It is anticipated that the evolving microbiota, in concert with measurable changes in the local and systemic cytokine responses, will reveal patterns associated with mutualistic-commensal bacteria and/or pathogenic bacteria related to the stages of chronic wound healing. These patterns could be used to determine the presence of a stable uninfected stoma or the progression of a stomal infection. Hopefully, this information will allow timely intervention to prevent infection, i.e. by detecting early stages of infection or discerning common patterns of stable mutualistic-commensal bacterial strains, effective intervention protocols (antibiotics, probiotics or manipulation of the stomal and skin microbiota) may be developed to avoid patient morbidity and assure implant survival.","Transfemoral Amputation","No","Observational","October 1, 2015","September 30, 2018",,,,"All","80 Years","18 Years",,,"United States",,"10","0","0"
7358,"Recruiting","There are different microbial communities on the surface of human body (skin, hair, nails, etc.) and in the cavity connected with the outside world. The human microbiota is the general term of the genetic information of microorganisms that coexist with human beings and cause various diseases under certain conditions. The results of human microbial genome analysis show that the microbial communities in different parts of the human body and different individuals have amazing diversity, some of which play an important role in human health, and some are closely related to diseases. Female lower genital tract infection is often associated with human papillomavirus (HPV) infection and bacterial vaginosis (BV), such as cervical and vaginal precancerous lesions, cancer, condyloma acuminatum and other sexually transmitted diseases (STD). Persistent infection of high-risk human papillomavirus (HR-HPV) is closely related to the occurrence of invasive cervical cancer. New evidence suggests that vaginal microbiota composition is different in women with HR-HPV infection and high-grade cervical lesions. The increase of the severity of cervical intraepithelial neoplasia is related to the decrease of the relative abundance of vaginal Lactobacillus. In addition to vaginal microbes, the powerful intestinal flora is considered to be the ""invisible organ"" of the human body. There is a dynamic and balanced interaction network between intestinal microorganisms and human immune cells. Once the intestinal flora is out of balance, the changes in species, quantity, proportion, location and biological characteristics will cause a series of inflammatory reactions and immune system diseases, and even lead to cancer. Some studies have shown that there is a potential relationship between intestinal microorganisms and vaginal microorganisms. Recent research evidence suggests that the mutually beneficial relationship between oral bacteria and other vaginal bacteria supports the colonization of pathogens and may help maintain the characteristics of vaginal flora imbalance.","Intestinal Microbiota|Vaginal Microbiota|HPV Infection","Accepts Healthy Volunteers","Observational","July 1, 2021","December 31, 2023","Follow up","Other",,"Female","65 Years","20 Years",,,"China|China|China|China|China|China|China|China",,"3000",,
7359,"Completed","The purpose of this study is to determine the health impact of a basic sanitation intervention in Maputo, Mozambique.","Diarrhea|Helminthiasis","No","Interventional","February 2015","September 5, 2018","Sanitation","Other","Not Applicable","All","48 Months",,"Prevention","Single Group Assignment","Mozambique","Non-Randomized","1866",,
7360,"Completed","The physicians have few options for skin antisepsis. Alternatives for common use antiseptics are costly or ineffective. In order to have more options, this study is needed. The investigators want to know if there are differences between the use of 2% chlorhexidine gluconate in 70% isopropyl alcohol or 10% sodium hypochlorite.","Infectious Diseases","Accepts Healthy Volunteers","Interventional","April 2011","January 2012","Bacterial culture of the prepared skin's areas|Preparing skin's areas to be tested|Antiseptic substantivity","Biological|Other|Biological","Phase 3","All","70 Years","18 Years","Prevention","Factorial Assignment","Mexico","Non-Randomized","30",,
7361,"Completed","The purpose of the study is to evaluate whether Viusid, a nutritional supplement, reduce the mortality and the complications (ascites, spontaneous bacterial peritonitis, hepatorenal syndrome, hepatic encephalopathy, gastrointestinal bleeding, sepsis and hepatocellular carcinoma) of patients with cirrhosis of the liver secondary to HCV infection in comparison with placebo, during 96 weeks of treatment.","Cirrhosis|Chronic Hepatitis C","No","Interventional","May 2005","July 2009","Viusid (nutritional supplement)|Placebo","Dietary Supplement|Other","Phase 3","All","70 Years","18 Years","Treatment","Parallel Assignment","Cuba","Randomized","100",,
7362,"Completed","Antibacterial properties of urea was tested against 35 isolates from ocular infections.","Urea in Blood; High","No","Observational","November 1, 2017","November 1, 2018","Antibacterial Activity","Biological",,"All","65 Years","5 Months",,,"Egypt",,"90",,
7363,"Completed","This study is to investigate that non-inferiority in terms of reduction of bacterial counts will be retained when combining the simpler three-step technique for the use of hand rub with a shorter application time of 15 seconds.","Hand Hygiene","Accepts Healthy Volunteers","Interventional","September 15, 2019","February 21, 2020","Six-step hand hygiene technique with an application time of 30 seconds|Six-step hand hygiene technique with an application time of 15 seconds|Three-step hand hygiene technique with an application time of 30 seconds|Three-step hand hygiene technique with an application time of 15 seconds","Procedure|Procedure|Procedure|Procedure","Not Applicable","All","31 Years","18 Years","Screening","Parallel Assignment","Switzerland","Randomized","80",,
7364,"Unknown status","The term of End Stage of Liver Disease (ESLD) was raised in 80's of 20 Century, but without a restrict definition. Infections are the cause and effect in occurrence and development of ESLD, which not only induce or exacerbate ESLD, but also are the most combined complication. Multi-resistant bacteria, multi-organ injury, selection of anti-microbes, supporting treatment, disorder of intestine microbiota, et al are dilemma in clinical practice. Appropriate and formal diagnosis and treatment of ESLD combined infection are imperious nowadays.","End Stage Liver Disease|Infection","No","Observational","February 1, 2018","December 31, 2018","Antibiotics","Drug",,"All",,,,,"China",,"2000",,
7365,"Unknown status","The objective of PHAGOBURN is to assess tolerance and efficacy of local bacteriophage treatment of E. coli or P. aeruginosa wound infections in burned patients.","Wound Infection","No","Interventional","July 2015",,"E. coli Phages cocktail|Standard of care : Silver Sulfadiazine|P. Aeruginosa, Phages cocktail","Drug|Drug|Drug","Phase 1|Phase 2","All",,"18 Years","Treatment","Parallel Assignment","Belgium|Belgium|France|France|Switzerland","Randomized",,,
7366,"Terminated","Patients admitted to the Intensive Care Unit after severe injury are prone to suffer from infectious complications and even sepsis. Despite tremendous efforts the etiology of this increased susceptibility to infectious pathogens is incompletely understood. Clinical signs and symptoms as well as current diagnostic clinical tests (WBC, CRP, cytokines, interleukines) lack sensitivity or specificity for adequate prediction of the development of infectious complications or sepsis.||Neutrophil granulocytes, cells of the innate immune system, play an important role in the defence against invading bacterial pathogens and are crucial in preventing fulminant infections. For successful eradication of a bacterium neutrophils need to exert specific functions: chemotaxis, migration, phagocytosis, degranulation and production of radical oxygen species. Much research has focused on the effect of trauma on neutrophil's individual capacities to kill bacteria with conflicting interpretations as a result. For adequate determination of the neutrophil's capacity to eradicate bacteria from tissue of trauma patients we developed novel in-vitro assays in which neutrophils are tested for all of these functions combined. This assay allows us to identify dysfunctional neutrophils adequately.||The main focus of this study is the determination of the functionality of aberrant neutrophils circulating in the peripheral blood of severly injured following trauma.","Multiple Trauma|Sepsis|Innate Immune Response|Disorder of Neutrophils|Multiple Organ Dysfunction Syndrome","No","Observational","June 2014","June 1, 2016",,,,"All","80 Years","18 Years",,,"Netherlands",,"15",,
7367,"Unknown status","Clinical research question: Can OM-85 reduce the recurrence of respiratory tract infections (RTIs) in children with AH by stimulating the immunological response of the host and therefore, as a consequence reduce the size of adenoid tissue in children with adenoid hypertrophy? Can this prevent further complications such as surgery need? Half of participants will receive OM-85, while other half will receive a placebo.","Adenoid Hypertrophy|Adenoid Hyperplasia|Respiratory Tract Infections|Preschool Children","No","Interventional","November 1, 2017","May 1, 2019","OM-85|Placebo","Biological|Biological","Phase 4","All","6 Years","2 Years","Prevention","Parallel Assignment",,"Randomized","68",,
7368,"Completed","The purpose of this study is to evaluate whether creating a gastrotomy (hole in the stomach) during gastric surgery increases a patient's risk of intra-abdominal infection.||We hypothesize that a gastrotomy does not contaminate the abdomen with clinically significant bacterial pathogens.","Gastric Surgery","No","Observational","July 2006","October 2007",,,,"All","70 Years","18 Years",,,"United States",,"50",,
7369,"Completed","The prevalence of preterm birth is not decreasing in the last decades despite of improving health care. Intrauterine infections are important in the etiology of preterm birth but the interconnection of systemic inflammation and preterm birth is not clear. Mechanisms of preterm birth should be assessed as preterm birth is the major risk factor for morbidity and mortality during birth, thus being important for the individual and regarding health costs.||No interventions will be carried out in this study.||Hypotheses:||There is a common etiology between oral and vaginal inflammation|Bacterial species are similar in vagina and oral cavity|There are similar oral and systemic immune reactions which provoke preterm birth|Inflammatory markers are found in pregnant women at risk and get back to normal post partum In this matched case control study of pregnant women local, systemic and oral inflammation markers and bacterial load are assessed to find out interconnections between these body compartments to allow for explanation of the etiology of preterm birth.","Local or Systemic Signs for Infection, Preterm Birth","Accepts Healthy Volunteers","Observational","November 2011","May 2015",,,,"Female",,"18 Years",,,"Switzerland",,"71",,
7370,"Terminated","The primary purpose of the study is to determine if a therapeutic difference exists between central venous catheters impregnated with minocycline and rifampin and conventional catheters not impregnated with antibiotics when used in children at high risk for bloodstream infections (CABSI) after cardiac surgery.","Infection Prevention","No","Interventional","September 2006","May 2010","Antibiotic-impregnated Catheters (M/R)|Non-impregnated Catheters (C/S)","Device|Device","Phase 4","All","17 Years",,"Prevention","Parallel Assignment","United States","Randomized","326",,"1|1"
7371,"Completed","Uveitis is an inflammatory disease of one or both eyes. Uveitis will in severe cases lead to permanent loss of vision/blindness on the affected eye. Uveitis can be caused by autoimmune disease, infections and rarely trauma, but 50 % of the cases remain of unknown origin. Intraocular infections are from previous studies, known to be responsible for approximately 40 % of the cases of severe forms of uveitis. Most infectious causes of uveitis have the potential to be treated with antibiotic.||Most infectious causes of uveitis are under normal condition only possible to detect by using very specific detection methods. Further more it is often necessary to study a sample from with-in the eye (vitrectomy to get a proper diagnosis. The knowledge about witch kind of infections that causes uveitis, are therefore limited to the kind of infections that are tested for.||Our hypothesis are that infections are a frequent cause of severe uveitis in Denmark, and that by using a broad diagnostic approach it is possible to identify new or less recognized infections agents that are associated with uveitis. By this study we want to describe the prevalence and distribution of infections among patients with severe uveitis. In this study are we only including patients with a severe form of uveitis from a referral-hospital setting, where vitrectomy is done for a diagnostic purpose.||The patients will undergo a standard diagnostic examination including the most common infectious causes of uveitis. Beside this we will look for a broad range of infection, which has previously been described in the litera-ture to cause uveitis, but are not normally tested for. Further more, we will use broad ranged molecular diagnostic methods to look for new previously unknown bacterial causes of uveitis. Such study has not previously been done previously in Denmark. As control group are included patients that undergo vitrectomy for due either one of the two diseases ""epiretinal fibrosis or ""macula hole"". All patients and controls will be interview using a standardized questionnaire about risk factors for acquiring these infections.","Uveitis","No","Observational","April 2008","September 2010",,,,"All",,"18 Years",,,"Denmark",,"100",,
7372,"Completed","The purpose of this study was to support the selection of a safe and tolerable tobramycin inhalation powder (TIP) dose, and regimen that exhibits effective bacterial reduction of P. aeruginosa in non-cystic fibrosis bronchiectasis (BE) patients with P. aeruginosa colonization.","Non-cystic Fibrosis Bronchiectasis","No","Interventional","February 8, 2017","March 20, 2019","TIP|TIP and placebo|Placebo","Drug|Drug|Drug","Phase 2","All",,"18 Years","Treatment","Parallel Assignment","Belgium|Belgium|France|France|France|France|Germany|Germany|Germany|Germany|Germany|Italy|Italy|Italy|Italy|Italy|Italy|Spain|Spain|Spain|Spain|Spain|Spain|Spain|Spain|United Kingdom|United Kingdom|United Kingdom|United Kingdom|United Kingdom|United Kingdom|United Kingdom|United Kingdom|United Kingdom","Randomized","107","0|0|0|0|0|0|0|0|0","4|2|0|4|3|2|2|4|1"
