"APIVrs: 1.01.03"
"DataVrs: 2021:10:13 22:57:14.023"
"Expression: bacterial infection"
"NStudiesAvail: 392193"
"NStudiesFound: 7653"
"MinRank: 1001"
"MaxRank: 2000"
"NStudiesReturned: 1000"
"Field Names: OverallStatus,BriefSummary,Condition,HealthyVolunteers,StudyType,StartDate,CompletionDate,InterventionName,InterventionType,Phase,Gender,MaximumAge,MinimumAge,DesignPrimaryPurpose,DesignInterventionModel,LocationCountry,DesignAllocation,EnrollmentCount,EventGroupDeathsNumAffected,EventGroupSeriousNumAffected"

"Rank","OverallStatus","BriefSummary","Condition","HealthyVolunteers","StudyType","StartDate","CompletionDate","InterventionName","InterventionType","Phase","Gender","MaximumAge","MinimumAge","DesignPrimaryPurpose","DesignInterventionModel","LocationCountry","DesignAllocation","EnrollmentCount","EventGroupDeathsNumAffected","EventGroupSeriousNumAffected"
1547,"Recruiting","Rates of antimicrobial resistance are increasing worldwide. There is increasing evidence that physiological gut microbiota is a large reservoir of antibiotic-resistance genes. Healthy gut microbiota is known to prevent the colonization of the gastrointestinal tract by pathogens, the so-called mechanism of colonization resistance, but this protective mechanism can be altered by therapies that impair gut microbiota, including antibiotics or chemotherapeutics, with consequent colonisation of gut pathogens, including multi-drug resistant bacteria (MDRB). MDRB carriers represent an epidemiological threat to other hospitalized patients and to the whole community, but are also at risk of developing clinical consequences of this colonization, including bloodstream infections from these pathogens. Fecal microbiota transplantation (FMT) has shown high efficacy in the eradication of recurrent C. difficile infection, and initial evidence suggests that this procedure could be useful in eradicating also MDRB, mainly carbapenem-resistant Enterobacteriaceae.||However, current evidence is mostly limited to case reports and case series, and to a single randomised trial, which was stopped early and did not draw clear conclusion. In a systematic review of 21 studies and 192 patients, eradication rates ranged from 0% to 100%, and authors concluded that larger, well designed randomised controlled trials are needed to further explore this therapy.||The aim of this study is to investigate the efficacy of FMT, compared with placebo FMT, in eradicating gut colonisation from MDRB, focusing on CRE. The investigators will randomize patients colonized by CRE (diagnosed by rectal swab) to FMT from healthy donors or placebo, by colonoscopy. Then, patients will be followed up, rectal swabs will be repeated, and stool samples for culture and microbiome analysis will be collected, up to 3 months after FMT.","Enterobacteriaceae Infections|Multi-antibiotic Resistance","No","Interventional","February 18, 2021","February 18, 2023","Donor FMT|Placebo FMT","Biological|Other","Phase 1|Phase 2","All","90 Years","18 Years","Treatment","Parallel Assignment","Italy","Randomized","52",,
1548,"Completed","Clostridium difficile infection is the most common cause of antibiotic-associated diarrhea. Treatment of this infection usually occurs using other antibiotics, but many individuals have persistent diarrhea and multiple relapses. Fecal Transplant (FMT), or Intestinal Microbiota Transplantation, (IMT) has been shown to be efficacious when administered after treatment for C. difficile. This study will involve taking biopsies from patients during their FMT/IMT via colonoscopy, and determine if there are differences in the mucosal flora as compared to the stool flora. The investigators hope to discover the critical parts of a healthy microbiota.","Clostridium Difficile","No","Observational","April 2014","August 2015",,,,"All",,"18 Years",,,"United States",,"10",,
1549,"Recruiting","This study will examine whether the human monoclonal antibody, bezlotoxumab administered AFTER acute Clostridioides difficile (C.diff) has resolved, but during a period of subsequent antibiotic therapy, will eliminate the high risk of C. diff relapse.","Clostridium Difficile","No","Interventional","August 30, 2019","September 15, 2022","Bezlotoxumab","Drug","Phase 4","All",,"60 Years","Prevention","Parallel Assignment","United States","Non-Randomized","50",,
1550,"Completed","Previous work has shown that the epidemiological context of a patient's presentation can provide important information for clinicians to aid in diagnosis and treatment. With current electronic health records, it is increasingly possible to perform syndromic surveillance that is local and specific to a patient's characteristics.||The investigators have developed algorithms for syndromic surveillance for a number of conditions in which contextual information might be of use to treating clinicians. The syndromic surveillance algorithms already developed are for influenza-like-illness, whooping cough, asthma exacerbation, Group A Streptococcal pharyngitis, and gastroenteritis infection.||The investigators plan on studying these tools with a clustered randomized control cohort study evaluating how clinical decision making is affected by use of these tools by outpatient general practitioners. The goal is to incorporate these validated algorithms into a quality improvement tool which will provide point-of-care clinical decision support to clinicians","Influenza Like Illness|Asthma|Group A Streptococcal Infection|Pertussis","Accepts Healthy Volunteers","Interventional","November 2013","November 2014","What's Going Around tool|Control","Other|Other","Not Applicable","All",,,"Diagnostic","Parallel Assignment","United States","Randomized","206703",,
1551,"Unknown status","The purpose of this study is to establish retrospectively the incidence rates of invasive pneumococcal disease in children aged less than 5 years. The investigators allocate the El Hasa region for the study because it has higher incidence of sickle cell anemia. The study will include data from 2003 to 2007(before introduction of the vaccine) and then for 2008 and 2009 (after introduction of the vaccine).","Pneumococcal Infection","No","Observational","February 2009","December 2009","serotypes and resistance","Biological",,"All","5 Years","3 Months",,,,,"300",,
1552,"Completed","The purpose of this investigation is to study the relationships between antimicrobial stewardship program efforts, antimicrobial drug use, and infection control efforts to the incidence rates of hospital acquired infections with Staphylococcus aureus in a sample of US academic medical center hospitals.","Staphylococcus Aureus","No","Observational","January 2010","May 2013",,,,"All",,"18 Years",,,"United States",,"41",,
1553,"Completed","MRSA decolonization may reduce the risk of subsequent MRSA infection and further transmission. A recent randomized controlled trial demonstrated that systemic decolonization may be safe and effective among hospitalized patients when compared to no treatment. As a large number of the investigators patients require re-admission and further transmission may take place in the community, the investigators are comparing the standard decolonization protocol for MRSA eradication to the systemic decolonization protocol among an ambulatory population.||Standard decolonization protocols, which use only topical agents, are limited in efficacy. The method of systemic decolonization to be studied here appears to have greater efficacy than the standard approach using only topical agents. However, concerns have been raised that the increased use of systemic antibiotics may lead to increased levels of drug resistance adverse effects, without sustained decolonization. This study seeks to provide further data to help answer these questions and provide guidance for further policy development and implementation.","Methicillin-resistant Staphylococcus Aureus","No","Interventional","August 2008","December 31, 2019","Rifampin|Doxycycline|2% mupirocin ointment|4% chlorhexidine gluconate","Drug|Drug|Other|Other","Not Applicable","All",,"18 Years","Treatment","Parallel Assignment","Canada","Randomized","100",,
1554,"Completed","This study involves the use of investigational vaccines. A vaccine is a medicine that causes the body to make antibodies. Antibodies help destroy foreign substances that enter the body. The purpose of this study is to find the right dose of a new vaccine that is safe and produces a good immune response (how well your body recognizes and defends itself against harmful foreign substances). There are two Staphylococcus aureus toxoids (components or antigens) under investigation in this study; one of them is a protein known as rAT and the other is a protein known as rLukS-PV. They are being developed to see if they are effective at preventing infections caused by the bacteria Staphylococcus aureus.","Staphylococcus Aureus","Accepts Healthy Volunteers","Interventional","November 2009","March 2011","Monovalent rAT|Monovalent rLukS-PV|Bivalent rLukS-PV / rAT|Placebo with adjuvant|Placebo","Biological|Biological|Biological|Biological|Biological","Phase 1|Phase 2","All","55 Years","18 Years","Prevention","Parallel Assignment","United States|United States","Randomized","176",,"0|0|0|0|0|0|1|0|0|1|2|0|1"
1555,"Recruiting","Comparison of rapid detection methods of mycobacterial pathogens, GenSeizer v.s. PCR reverse hybridization.","Mycobacterium Pulmonary Infection","No","Observational","June 28, 2021","August 30, 2024","Detection method","Diagnostic Test",,"All","70 Years","16 Years",,,"China",,"400",,
1556,"Completed","The purpose of this study is to review patients with E. coli infections at the University of Pittsburgh Medical Center (UPMC) from July 1, 2007 to June 30, 2010 to determine if these infections have arisen in the community rather than in hospitals or nursing homes.","Enterobacteriaceae Infections","No","Observational","October 2007","June 2017",,,,"All",,"18 Years",,,"United States",,"300",,
1557,"Completed","The goal of this study is to further the investigators' understanding of community acquired methicillin-resistant Staph Aureus (CA-MRSA) and treatment of it by developing real-world sustainable strategies consistent with existing guidelines on treatment of CA-MRSA from the Centers for Disease Control and Prevention (CDC) and test these strategies in busy primary care settings.","Methicillin-Resistant Staphylococcus Aureus","No","Observational","October 2009","August 2010",,,,"All","89 Years",,,,"United States",,"4518",,
1558,"Completed","Patients with Clostridium difficile associated disease who fulfill the eligibility criteria will be approached to participate. All study patients must receive standard of care treatment for Clostridium difficile associated disease. Enrolled patients will be randomized to receive a single intravenous solution of a human monoclonal antibody (huMab) to C. difficile toxin A (GS-CDA1) combined with a human monoclonal antibody to C. difficile toxin B (MDX-1388) or 0.9% sodium chloride as placebo in a 1:1 treatment allocation. Patients will be evaluated for safety and clinical outcomes through day 84 +/- 10 days. Occurrence of adverse events, use of concomitant medications, and stool output will be assessed at scheduled phone contacts and study visits. Some patients enrolled will have a subsequent visit on day 168 ± 14 days.","Clostridium Infections","No","Interventional","July 20, 2006","June 25, 2008","GS-CDA1/MDX-1388|normal saline","Biological|Biological","Phase 2","All",,"18 Years","Treatment","Parallel Assignment","United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|United States|Canada|Canada|Canada|Canada|Canada|Canada|Canada","Randomized","200","7|8","18|28"
1559,"Completed","Clostridium difficile (C. diff.) infections, whether nosocomial or community borne, may present with profound diarrhea, especially in those patients receiving antibiotics. Based on a preliminary review of hospital data, the investigators have found that these symptomatic c. diff infections occur with a relatively high incidence at Delnor Hospital. Notwithstanding their high mortality, one recent study attributes a near quadrupling of hospitalization costs to c. diff infections. Chlorhexidine baths have been shown in multiple randomized trials to help reduce the incidence of highly virulent pathogens and hospital acquired infections. Further, several studies show a favorable effect of reducing the incidence of c. diff infections by using Chlorhexidine baths on ICU patients. Far fewer studies, however, have focused on the effects of these baths on general medical/surgical wards. This investigation seeks to study the effect of the daily use of 2% Chlorhexidine gluconate wipes in patients on the general medical/surgical wards who are exposed to antibiotics for a suspected or confirmed infection.","Clostridium Difficile","No","Interventional","July 2015","June 2016","Sage 2% Chlorhexidine Gluconate Cloth Patient Preoperative Skin Preparation","Drug","Phase 2","All",,"18 Years","Prevention","Parallel Assignment","United States","Randomized","167",,
1560,"Completed","The overall aim of the TREND study is to improve the differential diagnosis of bacterial and viral etiology in children below 5 years of age with clinical community acquired pneumonia.||Specific objectives:||To assess the diagnostic accuracy of MxA for viral CAP (sub-study I)|To study etiologies in children with CAP (sub-study II)|To evaluate sensitivity and specificity for MariPOC® Respi test versus PCR for detection of respiratory viruses (sub-study III)|To assess sensitivity and specificity for a novel RPA-based point-of-care test versus PCR for detection of respiratory viruses (sub-study IV)|To assess long-term complications in children with CAP (sub-study V||The study takes place at Sachs' Children and Youth hospital in Stockholm.","Community-acquired Pneumonia","No","Observational","November 20, 2017","December 9, 2019",,,,"All","59 Months",,,,"Sweden",,"376",,
1561,"Recruiting","This Phase 1/2, randomized, placebo-controlled, observer-blinded study will evaluate the safety, tolerability and immunogenicity of the investigational multivalent group B streptococcus vaccine administered at one dose level (various formulations) in healthy nonpregnant women (various formulations at one dose level), and then in healthy pregnant women (various formulations at three dose levels), and finally in healthy pregnant women at a selected dose level/formulation.","Group B Streptococcus Infections","Accepts Healthy Volunteers","Interventional","January 14, 2019","March 10, 2022","Multivalent Group B streptococcus vaccine|Placebo","Biological|Biological","Phase 2","All","40 Years",,"Prevention","Sequential Assignment","South Africa|South Africa|South Africa|South Africa|South Africa|South Africa|South Africa|United Kingdom","Randomized","586",,
1562,"Suspended","This study is designed to determine the accuracy of the Preview Rapid Strep A Test compared to a laboratory reference method for Group A Streptococcal infection and to determine the precision of the Preview Rapid Strep A test.","Strep Throat","No","Observational","March 19, 2019","May 2020","Preview Rapid Strep A test","Diagnostic Test",,"All",,"3 Years",,,"United States|United States",,"320",,
1563,"Completed","This is a confirmatory, randomized, placebo-controlled, multi-center, double-blinded phase II/III study. The study population consists of male or female intensive care unit (ICU) patients with a need for mechanical ventilation for more than 48 hours, aged between 18 and 80 years.","Pseudomonas Aeruginosa Infection","No","Interventional","March 2012","December 2015","IC43|Placebo","Biological|Drug","Phase 2|Phase 3","All","80 Years","18 Years","Treatment","Parallel Assignment","Austria|Austria|Austria|Austria|Austria|Austria|Belgium|Belgium|Belgium|Belgium|Belgium|Belgium|Czech Republic|Czech Republic|Czech Republic|Czech Republic|Czech Republic|Czech Republic|Czech Republic|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Hungary|Hungary|Hungary|Hungary|Hungary|Hungary|Hungary|Hungary|Hungary|Hungary|Spain|Spain|Spain|Spain|Spain|Spain|Spain","Randomized","803",,
1564,"Completed","Staphylococcus aureus (S. aureus) is the most common pathogen encountered in infections associated with orthopedic surgery. StaphVAX® is a bivalent S. aureus types 5 and 8 vaccine which contains the purified capsular polysaccharides that have been implicated as a major factor in the invasiveness of S. aureus. Immunoprophylaxis by vaccinating against S. aureus prior to surgery could provide sufficient antibody concentrations during surgery and the wound healing period so as to decrease the risk of S. aureus infection. This study aims to demonstrate the immunogenicity and safety of a single dose of StaphVAX in patients who are candidates for orthopedic surgery.","Staphylococcal Infections","Accepts Healthy Volunteers","Interventional","April 2005","August 2006","S. aureus Types 5 and 8 Capsular Polysaccharide Conjugate|placebo","Biological|Biological","Phase 3","All",,"18 Years","Prevention","Parallel Assignment","United Kingdom","Randomized","67",,
1565,"Unknown status","Objectives:||The aim of the study is to determine the molecular epidemiology and genetic variability of ESBL-producing enterobacteriaceae (E-ESBL) among children in Switzerland and to estimate the associated clinical burden of disease.||The investigators' hypotheses are:||The genetic variability (and especially the distribution of strains harbouring the CTX-M genes) among children is similar to that observed in adults;|The overall burden of disease is still low in Switzerland compared to neighbouring countries. However, treatment of severe E-ESBL infections is challenging;|The recommended oral treatment procedure with 3rd generation cephalosporins for febrile urinary tract infection may contribute to increased prevalence of E-ESBL in the long term.||The study is scheduled to start July 1st, 2008, and end June 30th, 2010.","Enterobacteriaceae Infections","No","Observational","July 2008","December 2010",,,,"All","15 Years",,,,"Switzerland",,"100",,
1566,"Completed","S. aureus is the most common pathogen encountered in infection associated with cardiovascular surgery. StaphVAX® is a bivalent S. aureus types 5 and 8 vaccine which contains the purified capsular polysaccharides (CPS) that have been implicated as a major factor in the invasiveness of S. aureus. Immunoprophylaxis by vaccinating against S. aureus prior to surgery could provide sufficient antibody concentrations during surgery and during the wound healing period so as to decrease the risk of S. aureus infection. This study aims to demonstrate the immunogenicity and safety of a single dose of StaphVAX in patients who are candidates for cardiovascular surgery.","Staphylococcal Infections|Cardiovascular Diseases|Cardiovascular Surgical Procedures","Accepts Healthy Volunteers","Interventional","June 2004","January 2006","S. aureus Type 5 & 8 Capsular Polysaccharide Conjugate|placebo","Biological|Biological","Phase 3","All",,"18 Years","Prevention","Parallel Assignment","United States","Randomized","120",,
1567,"Completed","Staphylococcus aureus nasal carriage is a major risk factor of infection with this bacterium. Staphylococcus aureus colonization of the posterior nasal cavity is still misunderstood. This study is aimed at evaluating the relationship between Staphylococcus aureus strains colonizing the vestibulum nasi, the sphenoethmoidal recess and the nasopharynx.","Staphylococcal Infections","No","Interventional","February 4, 2016","September 5, 2017","Staphylococcus aureus carriage","Other","Not Applicable","All",,"18 Years","Screening","Single Group Assignment","France","N/A","95",,
1568,"Completed","The objective of this Phase IIa study is to assess the safety, tolerability, and efficacy of incremental doses of MGB-BP-3 in patients with Clostridium difficile-associated diarrhea (CDAD).","Clostridium Difficile Infection","No","Interventional","February 7, 2019","April 3, 2020","MGB-BP-3","Drug","Phase 2","All",,"18 Years","Treatment","Sequential Assignment","United States|United States|United States|United States|United States|United States|United States|United States|Canada","Non-Randomized","34",,
1569,"Completed","The purpose of the study is to establish the clinical disease outcomes and features of CDAD associated with variant tcdC genotypes. Two hypotheses are to be tested in this study:||Severe CDAD and tcdC truncation:||Severe CDAD (defined by death and/or colectomy or secondary endpoints) is associated with severe truncations (> 6 amino acid residues) in TcdC, a negative regulator of toxin A/B production.||Disease in low risk populations (patients never exposed to health care facilities and/or patients who never received antibiotics) of any severity is attributable to strains of C. difficile with severe tcdC truncation.","Clostridium Infections","No","Observational","February 2007","April 2009",,,,"All",,"18 Years",,,"United States",,"1000",,
1570,"Completed","The purpose of this study is to determine the safety and tolerability of a modified C. difficile vaccine at 3 dose levels compared with a placebo control administered via intramuscular injection in healthy elderly subjects aged > or = 65 years. This is the companion study to H-030-008, in which healthy younger adults have already been dosed.","Clostridium Infections","Accepts Healthy Volunteers","Interventional","November 2005","February 2006","Vaccine diluent buffer (Placebo)|C. difficile toxoid vaccine (2 µg)|C. difficile toxoid vaccine (10 µg)|C. difficile toxoid vaccine (50 µg)","Biological|Biological|Biological|Biological","Phase 1","All",,"65 Years","Prevention","Parallel Assignment","United States|United States","Randomized","48",,"0|0|2|0"
1571,"Completed","The purpose of this study is to determine the safety and tolerability of a modified C. difficile vaccine at 3 dose levels compared with a placebo control administered via intramuscular injection in healthy adults aged 18-55 years of age.","Clostridium Infections","Accepts Healthy Volunteers","Interventional","July 2005","March 2006","Placebo (vaccine diluent)|Clostridium difficile vaccine|Clostridium difficile vaccine|Clostridium difficile vaccine","Biological|Biological|Biological|Biological","Phase 1","All","55 Years","18 Years","Prevention","Parallel Assignment",,"Randomized","50",,"0|0|0|0"
1572,"Recruiting","With the resistance of Helicobacter pylori increasing, low and unsatisfactory eradication rate (64%) have been observed with standard triple therapy in European children. Which regimen is appropriate for Chinese children? There is no large scale, multi center studies in China about treatment, CYP2C19 gene polymorphism, resistance rate and resistance genotype. Investigators want to perform a research to compare four different treatment regimens（triple therapy, sequential therapy, bismuth quadruple therapy and concomitant therapy）as the first-line treatment of Helicobacter pylori in Chinese children and investigation of resistance, impact factors and changes of microbiota after the therapy. The results of the study will provide theoretical basis to make the new guideline of diagnosis and therapy of Helicobacter pylori in Chinese children. It advance instruct and norm the clinical practice for Chinese pediatrician to increase the cure rate of Helicobacter pylori and decrease the resistance.","Helicobacter Infections","No","Interventional","September 20, 2017","December 31, 2021","triple therapy|sequential therapy|bismuth quadruple therapy|concomitant therapy","Drug|Drug|Drug|Drug","Not Applicable","All","18 Years","6 Years","Treatment","Parallel Assignment","China","Randomized","1440",,
1573,"Completed","The purpose of this study is to investigate the trend of eradication rates of first-line triple therapy for Helicobacter pylori in recent ten years and clinical factors that affect the eradication in Korean.","Helicobacter Infections","No","Observational","January 2003","May 2013","PPI triple therapy","Drug",,"All","92 Years","16 Years",,,"Korea, Republic of",,"2500",,
1574,"Completed","The purpose of this study is to assess the safety of increasing doses of a potential vaccine against Campylobacter with and without Alhydrogel®, an aluminum hydroxide adjuvant. This study will also assess immune responses induced by the vaccine.","Campylobacter Infection","Accepts Healthy Volunteers","Interventional","April 21, 2014","January 22, 2016","Capsule-Conjugate Campylobacter Vaccine (CJCV1)|Alhydrogel®, aluminum hydroxide adjuvant (alum)","Biological|Drug","Phase 1","All","50 Years","18 Years","Prevention","Parallel Assignment","United States","Non-Randomized","48","0|0|0|0|0|0","1|0|0|0|0|0"
1575,"Withdrawn","The purpose of this study is to determine whether a rapid bedside diagnosis of group B strep (GBS) growing in the vagina and rectum can be performed with similar success to the routine culture in women who are in labor.","Streptococcal Infections","Accepts Healthy Volunteers","Observational","July 2006",,,,,"Female",,"18 Years",,,"United States",,"0",,
1576,"Completed","Three dose primary vaccination with 11-valent pneumococcal conjugate vaccine administered concomitantly with Infanrix™ hexa to healthy infants between 8 to 16 weeks of age at the time of first vaccination.","Streptococcal Infections","Accepts Healthy Volunteers","Interventional","October 2004","May 2005","Pneumococcal (vaccine)","Biological","Phase 2","All","16 Weeks","8 Weeks","Prevention","Parallel Assignment","Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany","Randomized","689",,
1577,"Completed","This study is to evaluate the safety and immunogenicity of V710 in Japanese male subjects.","Staphylococcal Infection","Accepts Healthy Volunteers","Interventional","March 2008","June 2008","V710|Placebo","Biological|Biological","Phase 1","Male","80 Years","20 Years","Prevention","Parallel Assignment",,"Randomized","40",,"0|0"
1578,"Completed","The purpose of this study is to evaluate the safety, tolerability, and immunogenicity of a single dose of Staphylococcus aureus 4 antigen vaccine in Japanese adults aged 20 to <86 years.","Staphylococcal Infections","Accepts Healthy Volunteers","Interventional","June 2015","September 2016","Staphylococcus aureus 4-antigen vaccine|Placebo","Biological|Biological","Phase 2","All","85 Years","20 Years","Other","Parallel Assignment","Japan|Japan","Randomized","136",,"1|0|2|3"
1579,"Completed","This is a randomized, Multicenter, double-blind (subject, investigator, and Merck Research Laboratories (MRL) clinical personnel directly involved in the study), placebo-controlled, dose-ranging study in healthy adults 18 to 55 years of age. It is the first in man (FIM) study evaluating the tolerability and immunogenicity of the 0657nI S. aureus vaccine. For this Phase I study, approximately 120 healthy adults will be enrolled in the study and randomized to receive a single 0.5 mL vaccination of either 0657nI S. aureus vaccine (3 different dosage levels of 5 μg, 30 μg or 90 μg of the 0657nI vaccine) or saline placebo. Vaccine/placebo will be administered intramuscularly (IM) in the deltoid muscle. Because this study will be the first study evaluating the tolerability and immunogenicity of 0657nI S. aureus vaccine in humans, a dose-escalation phase will be conducted in a small number of subjects randomized in a 3:1 ratio (n=36, consisting of 9 subjects for each of 3 vaccine dosage levels and 9 placebo subjects) to evaluate the vaccine safety at increasing dose levels of the 0657nI protein in Panel A, before expanding the enrollment to the remaining 84 subjects in Panel B.","Staphylococcal Infections","Accepts Healthy Volunteers","Interventional","November 2005","July 2006","V710|Comparator: Placebo","Biological|Biological","Phase 1","All","55 Years","18 Years","Prevention","Parallel Assignment",,"Randomized","124",,"0|0|0|0"
1580,"Completed","This study answers a U.S. Food and Drug Administration requirement for evaluation in people of the consistency of manufacturing of a vaccine. Subjects are randomized to one of three lots of vaccine. The antibodies in the blood measure the immunogenicity of each lot of vaccine, and typical vaccine safety information is also collected.","Staphylococcal Infections","Accepts Healthy Volunteers","Interventional","April 2005","July 2005","S. aureus Type 5 & 8 Capsular Polysaccharide Conjugate","Biological","Phase 3","All",,"18 Years","Prevention","Parallel Assignment","United States","Randomized","354",,
1581,"Completed","CARBEHPAD is a multicentric randomized prevalence study aiming to assess the frequency of Enterobacteriaceae (ESLB) and carbapenemase producing Enterobacteriaceae (CPE) carriage in Pays de la Loire nursing homes.||A sample of 50 nursing homes (NH) in Pays de la Loire will be randomly selected for inclusion, and a sample of 1/3 of residents of these NH will be screened for ESBL and/or CPE fecal carriage. Epidemiological data on each resident will be collected to identify risk factors for such carriage.","Enterobacteriaceae Infections","Accepts Healthy Volunteers","Observational","October 3, 2018","January 14, 2019",,,,"All",,"18 Years",,,"France",,"734",,
1582,"Completed","This research will be conducted to determine whether risk factors exist for piperacillin/tazobactam resistance in ESBL organisms.","Enterobacteriaceae Infections","No","Observational","November 2007","June 2017",,,,"All",,"18 Years",,,"United States",,"450",,
1583,"Completed","This is a clinical study protocol for a single centre, randomized, double blind, placebo controlled, single and repeat dose study to investigate the safety, tolerability and pharmacokinetics of intravenous dosing of Colistin Methanesulfonate Sodium (CMS-Na) in healthy Japanese male subjects.||Eighteen subjects will receive CMS-Na 2.5mg/kg (as colistin activity or 75,000 IU/kg) or placebo as a single dose and twice daily for 2.5 days by intravenous infusion.||Blood and urine samples for pharmacokinetics analysis will be taken at regular intervals after dosing. Safety will be assessed by measurement of vital signs, Echocardiogram (ECGs), safety laboratory data, renal function and review of adverse events.","Infections, Pseudomonas","Accepts Healthy Volunteers","Interventional","October 23, 2010","December 9, 2010","Colistimethate sodium|Saline","Drug|Drug","Phase 1","Male","55 Years","20 Years","Treatment","Parallel Assignment","Australia","Randomized","22",,
1584,"Completed","The purpose of this study is to assess the immunogenicity, reactogenicity and safety of two formulations of GSK Biologicals' pneumococcal vaccine (2830929A and 2830930A) administered as 3-dose primary vaccination during the first 6 months of life followed by a booster dose in the second year of life. To comply with the routine infant immunisation program, the licensed GSK Biologicals DTPa-HBV-IPV/Hib (Infanrix hexa) vaccine will be co-administered in infants with the pneumococcal study vaccines.","Infections, Streptococcal","Accepts Healthy Volunteers","Interventional","July 11, 2012","January 22, 2014","Pneumococcal conjugate vaccine GSK2830929A|Pneumococcal conjugate vaccine GSK2830930A|Synflorix™|Prevnar 13™|Infanrix hexa™","Biological|Biological|Biological|Biological|Biological","Phase 2","All","12 Weeks","6 Weeks","Prevention","Parallel Assignment","Czechia|Czechia|Czechia|Czechia|Czechia|Czechia|Czechia|Czechia|Czechia|Czechia|Czechia|Czechia|Czechia|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Germany|Poland|Poland|Poland|Poland|Poland|Poland|Poland|Spain|Spain|Spain|Spain|Spain|Spain","Randomized","953","0|0|0|0","29|26|38|24"
1585,"Completed","The purpose of this study is to assess the safety, reactogenicity and immunogenicity of the GSK Biologicals' pneumococcal vaccine 2830930A in toddlers aged 12 to 23 months at study entry.","Infections, Streptococcal","Accepts Healthy Volunteers","Interventional","December 12, 2011","March 15, 2012","Pneumococcal vaccine GSK2830930A|Synflorix™","Biological|Biological","Phase 1","All","23 Months","12 Months","Prevention","Parallel Assignment","Germany|Germany|Germany|Germany","Randomized","61",,
1586,"Completed","The purpose of this study is to collect safety information following routine vaccination with Synflorix™ among infants in Korea.","Infections, Streptococcal","Accepts Healthy Volunteers","Observational","December 2010","September 2015","Synflorix™ Data collection","Other",,"All","5 Years","6 Weeks",,,"Korea, Republic of",,"622",,
1587,"Completed","The aim of the current study is to determine whether ibuprofen, given as immediate or delayed prophylactic antipyretic treatment in a standardized manner, significantly impacts the immune response in children receiving primary vaccination with GlaxoSmithKline (GSK) Biologicals' 10-valent pneumococcal conjugate vaccine, co-administered with DTPa-combined vaccines, at 3, 4 and 5 months of age.||In addition, this study will further evaluate the impact of prophylactic administration of paracetamol following primary vaccination with immediate or delayed administration or when given in an immediate manner at the time of the booster dose.","Infections, Streptococcal","Accepts Healthy Volunteers","Interventional","November 12, 2010","December 8, 2012","GSK1024850A (SynflorixTM)|Infanrix hexa|Infanrix-IPV/Hib|Ibuprofen|Paracetamol","Biological|Biological|Biological|Drug|Drug","Phase 4","All","16 Weeks","12 Weeks","Prevention","Factorial Assignment","Romania|Romania|Romania|Romania|Romania|Romania|Romania|Romania|Romania|Romania|Romania|Romania|Romania|Romania|Romania|Romania|Romania|Romania|Romania|Romania|Romania|Romania|Romania","Randomized","850","0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0","4|4|2|4|1|0|0|1|0|0|0|0|0|1|0|1|0|0"
1588,"Completed","This study will assess the safety, reactogenicity and immunogenicity of two formulations of GSK Biologicals' pneumococcal vaccine 2189242A given as a 3-dose primary vaccination course during the first 6 months of life followed by a booster dose at 12-15 months of age and co-administered with DTPa-HBV-IPV/Hib vaccine.","Infections, Streptococcal","Accepts Healthy Volunteers","Interventional","September 27, 2010","October 1, 2012","Pneumococcal vaccine GSK 2189242A (LD formulation 1)|Pneumococcal vaccine GSK 2189242A (HD formulation 2)|Synflorix|Prevenar 13|Infanrix Hexa (DTPa-HBV-IPV/Hib)","Biological|Biological|Biological|Biological|Biological","Phase 2","All","14 Weeks","6 Weeks","Prevention","Parallel Assignment","Czechia|Czechia|Czechia|Czechia|Czechia|Czechia|Czechia|Czechia|Czechia|Czechia|Germany|Germany|Germany|Germany|Germany|Poland|Poland|Poland|Poland|Poland|Poland|Sweden|Sweden|Sweden","Randomized","576","0|0|0|0","13|9|21|17"
